Wavenumber,WD23MI02,WD33MI03,WD71AMI01,SH01MI11,SH01MI05,WD23MI03A,FI38MI01C,SH01MI12B,CV09EMI05,FI38MI01B,SH01MI12A,OK14MI07,OK14MI12,OK14MI01,WD35MI04A,OK14MI06C,FI45MI02,WD70MI03,Terry3MI03,WD70MI01A,WD35MI02,FI45MI06,WD35MI01,WD07MI01B,FI38MI05A,SH58MI01,SH63MI34,OK17MI05A,FI45MI04A,JFL30AMI12,SH63MI24
1639.224,0.21991517701410096,0.18130559306197724,0.8809742217098238,0.29824529957848045,0.1798926597859491,0.8218846127661263,0.22692851080447102,0.2887260618791725,0.27297569706945324,0.2048917854859416,0.326788764741743,0.29113090005635944,0.0933372114414373,0.14954423359187535,0.23835895641230498,0.04033060551605622,0.42157230497920795,0.2795456270606882,0.14925405539041187,0.36871660876183454,0.2728755272482066,0.3830230146218262,0.4288107431684238,0.2011753880038038,0.18499191210221433,0.1890280110354582,0.26406382189396266,0.06589490824703542,0.341931601257627,0.3694743883556448,0.17472822473313304
1641.152,0.2176451668260595,0.1810666319294401,0.8711424049021521,0.2973635151133964,0.17806189326025662,0.8213971605643733,0.2264973366496072,0.2877203438633045,0.270507232160749,0.20443222347304196,0.32441908242551276,0.28781845150186536,0.09198544156479904,0.1486277750426282,0.23739002660733954,0.03990292818318103,0.4201126937914117,0.27722925091998696,0.14764138591909254,0.3654180351673402,0.2714349563714436,0.3820497188545629,0.42719284591489864,0.20017356314696405,0.1836844228237014,0.1878209632058535,0.25978731711581077,0.0655973298656245,0.34009691528618,0.36766687605191223,0.1712066674520476
1643.081,0.21475010904569286,0.179380848087781,0.8540328229193717,0.2936944603881923,0.17438525455974535,0.8142420039480833,0.22422256037449512,0.28418155016561863,0.2655685536301532,0.20237999400376283,0.318878641919168,0.2813653731894634,0.08972150274090951,0.146502612277705,0.23476301564410118,0.03907919426168793,0.41535675303165537,0.2724640594033335,0.14409090846438377,0.35879409323028605,0.26779001120009505,0.3783642511808294,0.4216714049176422,0.1974370732230497,0.18093660150835045,0.1847592119451198,0.253032128458816,0.06463619099487161,0.3359494716007081,0.3626235645011619,0.16584766424321185
1645.009,0.21383308596191936,0.17664768479738652,0.8332630283895253,0.2881752578535465,0.1698836378601974,0.8032190200240255,0.22064684568260695,0.27902543098456967,0.25906445827009367,0.19921882289859255,0.311612880924342,0.2731908690487457,0.08696320132631741,0.14372302728180386,0.2310216417671671,0.038015080420159,0.40834150766599653,0.2662202571401159,0.14000213485787028,0.35014024114463754,0.2629264458662727,0.3727009958985144,0.41350267277225833,0.19376343451615807,0.17717619463243373,0.1806313066717331,0.24493557268759664,0.06320550665159708,0.3306322398498358,0.35552852447126987,0.15916151546285562
1646.938,0.20966067421326712,0.17318811621405766,0.810325648471192,0.2810394998728566,0.16472855986638063,0.788509144975881,0.21580882655760375,0.27246325490721357,0.25120512571681664,0.19485165767836743,0.3028192777292685,0.26353461309800075,0.08371242541599144,0.14037403539262616,0.22629544800471152,0.03674590858677021,0.3994452890828445,0.258675838113662,0.1358033511498316,0.339698698866074,0.2567940123796082,0.36521607798603595,0.4030074300997136,0.18928180701397068,0.17250773987800577,0.17566894816590017,0.23565192015367792,0.061301341636071704,0.32387511592991197,0.3463532041145651,0.15117750042872918
1648.866,0.2024692637892851,0.16924420966246845,0.7852889050125909,0.27285583640480593,0.15907658139415753,0.7697873865590947,0.21005080318186087,0.2649070406650931,0.2424998479576962,0.1894664060361821,0.2929671329716832,0.2533675552807392,0.08014764981368239,0.13646497176817257,0.22080065685943934,0.03531703800179198,0.3891891765235698,0.2502269994665436,0.13150650865225738,0.32789906887522946,0.24973357404293262,0.35603068036079366,0.3906199771918382,0.1840845631226064,0.16715976330528437,0.17007952910835278,0.22555905136035642,0.05907375821685473,0.3159304659417866,0.3353558103802153,0.14256284221799348
1650.795,0.19115980630443696,0.165034969549891,0.7558084172462709,0.26391483874945965,0.15271487036467107,0.7477587019778424,0.20367551417815244,0.25623468777784486,0.23327365685369222,0.1835733361088474,0.2821111191477336,0.24307821039589095,0.07641822633921269,0.13167069442874385,0.21458801287628693,0.03375626291440276,0.3776229794318246,0.24083614480921967,0.12441511627261809,0.3149609365059692,0.241852484048109,0.34562332038933113,0.3768250653375158,0.17811347048393206,0.16121544383367165,0.16376907586188383,0.2149762977011157,0.056839513228447325,0.3065881150437188,0.3225395569896653,0.13404459837099397
1652.723,0.18349467100102357,0.1603277963919389,0.7222072025446751,0.2538292546453607,0.14592358676541273,0.7242381674926297,0.19657854015915657,0.24662456740011052,0.22300752769871168,0.17712871330946933,0.27043906791553257,0.23150575244745797,0.07245058648374303,0.1261607945403021,0.20774703716661652,0.03212439531561409,0.36452807794709907,0.2307238128373989,0.11765673107200736,0.30104968055505954,0.23299444611281894,0.3343838591889126,0.3614860152276736,0.17162549440784686,0.15476966396125436,0.1569327089314828,0.2036992251333778,0.05443850943455969,0.29598928580590234,0.30863172540965317,0.12540800929315377
1654.652,0.18173444736055416,0.15503789214762942,0.6892960102134746,0.2428922761207623,0.13914310684937437,0.6992817299444425,0.1888746430098294,0.23632303748073702,0.21217924673595667,0.16990612279768474,0.25823499063010513,0.2190177423029005,0.06826915089055058,0.1205178776391605,0.20030491592186345,0.030446970398480266,0.35041451135984725,0.2201505953344956,0.1131124662409948,0.2865110538611496,0.2233899895069707,0.32237570213022326,0.34478365678870765,0.1647867654596306,0.1479404819996249,0.14987561866178623,0.19216827366443423,0.051758790059132975,0.2847958101879946,0.29401376636157567,0.116417587620683
1656.58,0.1773086322837104,0.14942780709105868,0.657719478682874,0.23181802399458395,0.1325345530244924,0.6746218900636956,0.18116868194862962,0.22593798735563175,0.20156244978539814,0.16251893111931243,0.2460110395916592,0.20711775141985722,0.06407522741273541,0.11505790591086168,0.19274873654413643,0.02880528626690909,0.336407342720356,0.20959753292382516,0.10799944417185048,0.2720017961616822,0.21363369158928813,0.30998402235002787,0.32770204751703913,0.15786735555591686,0.14108493893177632,0.14286938815019834,0.18108467575380455,0.04900787732112416,0.27394036038226444,0.27962135630804785,0.10767487988885643
1658.509,0.16741655932940847,0.14320412279369832,0.6256039401739362,0.22051765172143212,0.12575287281819764,0.648855762717413,0.17324628709818737,0.2150985683686235,0.19088983144318056,0.15478617974713316,0.23353569926105605,0.19485152761542124,0.059885248453812046,0.10945559635404895,0.18473635941185618,0.02714431648926341,0.32166210121737915,0.1988028961244117,0.10106026249845584,0.25710230708245535,0.20350036099887675,0.296761472974465,0.310171175287169,0.1506290209496558,0.13398693087519714,0.1355611726449244,0.1697981009177416,0.04621884147821709,0.26271323695808574,0.26479162581661403,0.0992324175729678
1660.437,0.1576634232516439,0.13674342316373111,0.5925417722733755,0.20930622223875417,0.11903137371047234,0.6215371545760378,0.16514649459354028,0.20398748159749236,0.1802587198050013,0.14673885809818793,0.22112117450052882,0.18226651863874477,0.055851191397476796,0.10373974757564675,0.17642924009994437,0.02548967090217996,0.3061747946467479,0.18809196430228475,0.09477603341401136,0.24219197197140846,0.1931784102107098,0.2830009285071891,0.2925647380993293,0.14327021920125504,0.12678874127588274,0.12817989584821998,0.15874861125673928,0.043479208774923284,0.2509524491875383,0.2498753078524077,0.09133554231360691
1662.366,0.14785569588815412,0.13018033566454268,0.5574991770285047,0.19863750488404064,0.11226638258111665,0.5923605732589936,0.15712328304062287,0.192730143476309,0.16963307792333307,0.13875834157067662,0.20874635556754934,0.16944391863484554,0.05205819256709948,0.09770993245057774,0.16800743416628455,0.023833322864536655,0.2903918301603408,0.1774073774933455,0.08879628262991701,0.22726005851418496,0.1823785348467163,0.26884644806154545,0.27504860520524227,0.13565899014959215,0.11940909999052801,0.12071750956496408,0.1479966137038129,0.04090453865020888,0.238558782173444,0.2350328479957417,0.08377009611301817
1664.294,0.13839126024632947,0.12333056792719371,0.5219788753756076,0.1875238489211023,0.10529708749560313,0.561764783327972,0.1490472584063581,0.18145099505079687,0.15877403245669242,0.13072665417005996,0.19656767972945988,0.15728315199996412,0.0483241307373265,0.09172110609681189,0.15931662669706115,0.022172631041979612,0.2738281746685478,0.16661856353257837,0.08231116903989844,0.21230861261538087,0.17149485298523542,0.2543776426887789,0.25759795774373423,0.12782021320664416,0.11196100125961739,0.11325088512842685,0.13724711966409142,0.03825551218680684,0.22587715165956235,0.21999660132279097,0.0764461167962125
1666.223,0.12935616769837432,0.11660147813985888,0.4888878924388491,0.17688109840629046,0.09877499996989275,0.5318943221128261,0.14126881211385045,0.1704125443212139,0.14866352847600095,0.1229815985139543,0.18500967187109363,0.146380865966656,0.044748105779008784,0.0861479701243899,0.15086130911288032,0.02063364530955558,0.2576363300852725,0.1563563687260906,0.07615283879922419,0.19816020632610004,0.16123571296428052,0.24059637419245622,0.2410231350481355,0.1201381558814672,0.10479614437063889,0.10621546024606143,0.12716888498399626,0.03574052580462145,0.2137396089439766,0.2056398658208205,0.06983555830269006
1668.151,0.12098684530581039,0.1101558354388294,0.45703889863284186,0.16653559213105618,0.09241486040462621,0.503882936479995,0.13386129117414053,0.15942792049344456,0.13947885610316063,0.11579043999526945,0.1737653359129469,0.13581373007861253,0.04129428617925324,0.08108299588622991,0.14263364774025666,0.01923791564787225,0.2421930546631363,0.14650429615543953,0.0705457417840778,0.18477552735089076,0.15128725246837077,0.2277193651738415,0.22549620342193716,0.11243699367639298,0.09787196242574636,0.09946077267209297,0.11771382937675035,0.033435218705167635,0.20201794849043575,0.19251537961945336,0.06364338869518371
1670.08,0.11301495692668079,0.10319492917606277,0.4226275902544653,0.1554339721678652,0.08560294121631606,0.4732116675287108,0.12588175221396034,0.14822383409426587,0.12930248032193747,0.10782934541368583,0.1618707655626727,0.1247177353095511,0.0378240133276333,0.07590216619752244,0.1339077204592663,0.017722579096717983,0.22584017094274333,0.1361086236896969,0.06514714753171869,0.17098015929759225,0.14089489727402382,0.21401334605180944,0.20911098556920138,0.10447246639243613,0.09076101412892157,0.09218280520153543,0.10805365766021569,0.03087147623968195,0.19025697373419842,0.1783753322306313,0.057066103005406266
