Sample,Thickness,SIO2,TIO2,AL2O3,FE2O3,FEO,MNO,MGO,CAO,NA2O,K2O,P2O5,H2O,CO2,Density
VS73MI02,43.32332166,53.74459,1.6812200000000002,16.61693623,0,10.81887,0.1940125,2.838895,7.257739999999999,3.259645,0.8863549999999999,0.18056478899999998,2.045488399,0,2649.2600260000004
VS74AMI01,26.99575782,53.04608333,1.500826667,16.51565653,0,10.5137,0.221113333,4.49486,6.666753333,3.480916667,0.875243333,0.165340433,1.629153667,0,2670.415844
WD07MI01A,68.82617294,46.348977500000004,1.270365,17.78936196,0,10.7948175,0.207065,5.7536275,10.752097500000001,2.9534849999999997,0.570655,0.154781089,2.136162718,0,2749.9313859999997
WD07MI01B,68.82617294,47.899159999999995,1.4440725,17.17060209,0,10.439219999999999,0.18191749999999998,5.600569999999999,10.4757425,3.1840200000000003,0.64965,0.173969102,1.9867551509999999,0,2737.834796
WD07MI03,55.83127803,45.8546125,1.1901700000000002,19.74756743,0,10.317205,0.183105,4.4297575,11.754222500000001,2.7772799999999997,0.5073675,0.149657055,2.13548254,0,2737.835916
WD10MI04,54.41625484,50.5030625,1.6651725,16.65562406,0,9.2907875,0.179195,5.198005,8.67982,3.621325,0.7415675,0.255175559,2.529138983,0,2669.602964
WD10MI05,42.49916131,51.14486333,1.5653466669999998,15.91284461,0,9.564716667,0.18400666699999998,4.507253333,9.037583332999999,3.719173333,0.8722700000000001,0.192503833,2.741315302,0,2659.320776
WD12MI04A,68.05103924,49.52128667,1.52672,16.6247871,0,10.09375667,0.17387,5.20868,9.700596667000001,3.24724,0.7371966670000001,0.176402207,2.98479215,0,2682.028869
WD12MI04B,68.05103924,49.48532,1.52555,16.585218400000002,0,10.105889999999999,0.17874,5.140205,9.59083,3.532425,0.731785,0.17428441600000003,2.492373939,0,2695.960186
WD12MI06,76.07278569,49.2396,1.7085925,16.14412217,0,10.5432525,0.1947575,5.3597325,9.18793,3.3703625,0.8076525,0.232582665,2.418324724,0,2707.43838
WD23MI01,56.43451184,46.264855,1.8391375,18.33955595,0,10.4626975,0.185455,3.68488,11.493595,3.1371575000000003,0.384185,0.19983036699999998,2.824585702,0,2716.990245
WD23MI02,57.13953039,48.61971,1.8761575000000001,15.77793284,0,11.93063,0.2166675,5.20099,8.84447,3.4862599999999997,0.5122774999999999,0.20853716,2.173587509,0,2739.372925
WD23MI03A,136.8582269,45.48634333,1.19118,17.04795114,0,10.48944,0.190936667,6.350776667000001,12.07456667,2.4314533330000003,0.25387,0.19187379699999998,2.967388935,0,2741.667016
WD23MI04,68.66666667,45.219882,1.33532,17.28305654,0,10.607302,0.199054,6.321248000000001,11.806202,2.403034,0.288578,0.184101192,3.269482117,0,2734.937237
WD23MI06,57.47324071,44.754905,1.2244950000000001,17.23375563,0,11.014944999999999,0.22182,6.165394999999999,12.03389,2.245645,0.239445,0.17680249,3.212195172,0,2744.8691989999998
WD32MI02,73.74700407,47.96316667,1.5185333330000002,16.97454569,0,9.9889,0.188066667,5.7031666670000005,10.04836667,2.982733333,0.6127,0.29516251600000004,6.79795948,0,2592.405702
WD32MI03,53.74667031,46.55505,1.3618,17.06434965,0,11.8376,0.2163,5.53125,10.37395,2.8959,0.5492,0.14808853,3.183531065,0,2728.676659
WD32MI04,61.25743621,46.1975825,1.8700700000000001,17.90383862,0,9.82594,0.17761749999999998,3.9243875,11.478272500000001,3.000095,0.5462675,0.204637629,3.814635139,0,2680.0016739999996
