Wavenumber,SH54MI11,SH63MI02,WD71AMI01,SH63MI10,SH63MI39,WD23MI03A,SH01MI12B,CV09EMI05,FI38MI01B,OK14MI07,OK14MI12,AK96MI13,OK14MI01,OK14MI06C,Terry3MI04A,FI45MI02,AK96MI08,WD70MI03,WD35MI02,WD07MI01A,WD70MI01B,OK14MI09,SH58MI01,SH63MI34,SH01MI21,OK17MI05A,SH63MI22,FI45MI04A,JFL30AMI12,VS73MI02,,,,,,,
1824.36,0.217657972,0.561667591,0.508044947,0.306239121,0.378359913,0.956073737,0.500523681,0.198730091,0.098162998,0.638646364,0.30146675,0.210006422,0.337590997,0.174949142,0.086349881,0.370802875,0.220944898,0.259021365,0.4079642,0.316291898,0.325426648,0.444326474,0.492471545,0.401604808,0.350753019,0.220812974,0.183731363,0.389406136,0.370637085,0.354656805,,,,,,,
1826.288,0.216981222,0.560638124,0.506627505,0.305720595,0.377505133,0.95454828,0.499583829,0.198105106,0.09712147,0.637063194,0.300784828,0.209278822,0.3370887,0.174577423,0.085807352,0.369935227,0.220433813,0.258425074,0.407055371,0.31540775,0.324511299,0.443575771,0.491806363,0.400369337,0.34973434,0.220269432,0.183345609,0.388716518,0.369760471,0.354504378,,,,,,,
1828.217,0.216294454,0.559594898,0.505200046,0.305175372,0.376627917,0.953001806,0.49860838,0.197473185,0.096069605,0.635449309,0.300118341,0.208507555,0.336603584,0.174187424,0.085264616,0.369055287,0.219907086,0.257829559,0.40611908,0.314533184,0.323614099,0.442795738,0.491126463,0.399121559,0.348664387,0.219736033,0.182945746,0.388038756,0.368887569,0.354337735,,,,,,,
1830.145,0.215605868,0.558536192,0.503761708,0.304604184,0.375740235,0.951448615,0.497604164,0.196840563,0.095004226,0.633811584,0.299466939,0.207697623,0.336145373,0.173779614,0.084721137,0.368172521,0.219365641,0.257236085,0.405161123,0.313673259,0.322749004,0.442002399,0.49042682,0.397871882,0.34756114,0.21921185,0.182535685,0.387393276,0.368023759,0.354151094,,,,,,,
1832.074,0.214916781,0.557458475,0.502312389,0.304009363,0.374850652,0.949892301,0.496571347,0.196211875,0.093931581,0.632165957,0.298829598,0.206853778,0.335700988,0.173356686,0.08417622,0.367287748,0.218809818,0.256643674,0.404179544,0.312827478,0.32192182,0.441203243,0.489697539,0.396623256,0.34641916,0.218694372,0.182113089,0.386776473,0.367170125,0.353938122,,,,,,,
1834.002,0.214229541,0.556364518,0.500854238,0.303393519,0.373955579,0.94833326,0.495519938,0.195585006,0.092856183,0.630514467,0.298211004,0.205982269,0.33525584,0.172919986,0.083629265,0.366403997,0.218235809,0.256053449,0.403182085,0.311999575,0.32114088,0.440408858,0.488925087,0.395375225,0.34525855,0.218179939,0.181674357,0.386194099,0.366321964,0.353691092,,,,,,,
1835.931,0.213546664,0.555254882,0.499387623,0.302758819,0.373057659,0.946766923,0.494458179,0.194960095,0.091775169,0.628848223,0.297608292,0.205081681,0.334794845,0.172470964,0.083078253,0.365525381,0.217640301,0.255462976,0.40217528,0.311187756,0.320408,0.439619649,0.488100668,0.394127739,0.344099471,0.217665953,0.181215877,0.38564134,0.365469031,0.35340402,,,,,,,
1837.859,0.212865343,0.554125195,0.497911407,0.302105714,0.372152596,0.94519364,0.493389037,0.194339504,0.09069455,0.627161458,0.29700894,0.20415501,0.334322203,0.172012092,0.082522588,0.364657848,0.217024842,0.254872786,0.401167647,0.310393265,0.319722805,0.438823266,0.487220591,0.392883547,0.342922858,0.217154136,0.180733957,0.385117966,0.364598593,0.353070574,,,,,,,
1839.788,0.212184242,0.552968478,0.496422259,0.301435291,0.371236011,0.943601178,0.492315317,0.193718712,0.089619685,0.625453605,0.296400337,0.203206764,0.333848254,0.171543427,0.081960955,0.363800564,0.21638734,0.254278494,0.400170616,0.309612438,0.319081881,0.43801608,0.486284175,0.391641501,0.341702757,0.216640465,0.180231481,0.384636505,0.363702961,0.352685191,,,,,,,
1841.716,0.211507221,0.551792498,0.494927023,0.300749212,0.370311358,0.941996871,0.491247935,0.19309767,0.088555777,0.62373314,0.295782232,0.20224264,0.333368927,0.171065568,0.08139413,0.362960659,0.21572803,0.253681947,0.399190474,0.308844339,0.318485615,0.437201664,0.485297625,0.390399457,0.340468856,0.216121037,0.179714147,0.384195205,0.362789955,0.352246108,,,,,,,
1843.645,0.210836288,0.55060421,0.493427388,0.300049969,0.369373049,0.940380648,0.490191293,0.192473573,0.08750136,0.621996083,0.29515605,0.201258534,0.332869073,0.170580419,0.080821338,0.362137657,0.215040587,0.253084428,0.398221659,0.308085703,0.317928327,0.436378096,0.484268188,0.389152119,0.339252198,0.215592489,0.179180639,0.383777065,0.361867059,0.351750681,,,,,,,
1845.573,0.210168524,0.549400875,0.491929323,0.29933923,0.368408832,0.93876041,0.489157853,0.191848311,0.086464824,0.620249605,0.294517267,0.200246141,0.332347698,0.17009039,0.080242566,0.361329181,0.214324219,0.252489203,0.397269042,0.307331922,0.317404179,0.435540399,0.483210174,0.387902168,0.338039162,0.215053116,0.178631599,0.383377209,0.360941727,0.35119679,,,,,,,
1847.502,0.209502309,0.548195345,0.490435883,0.298616765,0.367407422,0.937134174,0.48815323,0.191223869,0.085450653,0.618503491,0.29385488,0.199204842,0.331804422,0.1695993,0.079655671,0.360535194,0.213580954,0.251895593,0.39633227,0.306574244,0.316903336,0.434684401,0.482133153,0.386644519,0.336843079,0.214499495,0.178069308,0.382986703,0.360017647,0.350583483,,,,,,,
1849.43,0.20883661,0.547002333,0.488948383,0.297883223,0.366356942,0.935494821,0.487178258,0.190598557,0.084461122,0.616765397,0.293163041,0.198145882,0.331251412,0.169109905,0.079059168,0.359760036,0.212805106,0.251303922,0.395418625,0.305809072,0.316418593,0.433803335,0.481049353,0.385372551,0.335657272,0.213929067,0.177491647,0.382588063,0.3590987,0.349913894,,,,,,,
1851.359,0.208169963,0.545816515,0.487466931,0.297139981,0.365251176,0.93383476,0.486228303,0.18996769,0.083487539,0.615043582,0.292436038,0.197076953,0.330693687,0.16862217,0.078450728,0.358997943,0.211996091,0.250713267,0.394535213,0.305030177,0.315938722,0.432887633,0.479972428,0.384080427,0.334474958,0.213336335,0.176899068,0.382165507,0.358186524,0.349190385,,,,,,,
1853.287,0.207505539,0.544632828,0.485992438,0.296388543,0.364099091,0.932158979,0.485302672,0.189328524,0.082522193,0.613350866,0.291671667,0.195994465,0.330138114,0.168137099,0.077829386,0.358245076,0.211151436,0.250126157,0.393694098,0.304235424,0.315457822,0.431934133,0.478915257,0.382770558,0.333269434,0.2127149,0.176294716,0.381717793,0.357281548,0.34841503,,,,,,,
1855.216,0.206848624,0.543447435,0.484523135,0.295630185,0.362908362,0.930472944,0.484399514,0.1886787,0.081555519,0.611666244,0.290870083,0.194887078,0.329594898,0.167656643,0.077194182,0.357494556,0.210272237,0.249539019,0.3928972,0.303417262,0.314968586,0.430943543,0.47789007,0.381447909,0.332073297,0.21206325,0.175678511,0.381250637,0.356384124,0.347592404,,,,,,,
1857.144,0.206192787,0.542251683,0.483065815,0.294864677,0.361680614,0.928786886,0.483520444,0.188022453,0.080588738,0.609984765,0.290031382,0.19375664,0.329058624,0.167183654,0.076545687,0.356743217,0.209362967,0.24895113,0.392136553,0.302571527,0.314462446,0.429918193,0.4769072,0.380117639,0.330885566,0.211386622,0.175047554,0.380758068,0.355498749,0.3467292,,,,,,,
1859.073,0.20553285,0.541046157,0.481618077,0.294092935,0.360418715,0.927098112,0.482659436,0.187358821,0.079614789,0.60830238,0.289154005,0.192598849,0.328518486,0.166719488,0.075883032,0.355988218,0.208424332,0.248361518,0.391402889,0.301696693,0.313927516,0.428856436,0.4759707,0.378783067,0.329680573,0.210682939,0.174402465,0.380233345,0.354624102,0.345830854,,,,,,,
1861.001,0.204869723,0.539837924,0.480180532,0.293317451,0.359131161,0.925408751,0.481812221,0.186687851,0.0786289,0.606623245,0.288239304,0.191431663,0.327975923,0.166264417,0.075205655,0.355229651,0.207455705,0.247771584,0.390698242,0.300796152,0.313359625,0.427761441,0.475086718,0.377450621,0.328484024,0.209951267,0.173749654,0.37967887,0.353760872,0.344907007,,,,,,,
1862.93,0.204197859,0.538626343,0.478753799,0.292539918,0.357829835,0.923715187,0.480967712,0.186008496,0.077631248,0.604951071,0.287284788,0.19026817,0.327417133,0.165819059,0.074512223,0.354461236,0.206458431,0.247177967,0.390015948,0.299868756,0.312751445,0.426631512,0.474251848,0.376123098,0.327296332,0.20919347,0.17309137,0.379085884,0.3529059,0.343970392,,,,,,,
1864.858,0.203511526,0.537394031,0.477338725,0.291762351,0.356519209,0.922014494,0.480121157,0.185319077,0.07662364,0.603274144,0.28629315,0.189107183,0.326835111,0.16538431,0.073804164,0.353680047,0.205442079,0.246581505,0.389346286,0.298920539,0.312099041,0.425470093,0.47345865,0.374802965,0.326089582,0.208412773,0.172426978,0.378453364,0.352051471,0.343028415,,,,,,,
1866.786,0.202810421,0.536130526,0.475930868,0.290986243,0.355211282,0.920294912,0.479264645,0.184617243,0.075601517,0.601572776,0.285274507,0.187950868,0.326228598,0.164960673,0.073084727,0.35288782,0.204407816,0.245980193,0.388680754,0.297955039,0.311398134,0.42428202,0.472696797,0.373485396,0.324876309,0.207611094,0.171758213,0.377778062,0.35118974,0.342087707,,,,,,,
1868.715,0.202096212,0.534841377,0.474529309,0.290213252,0.353916072,0.918557506,0.478394519,0.183905653,0.074558596,0.599848026,0.284243295,0.186809308,0.325603061,0.164548405,0.072357719,0.35208726,0.203360278,0.245374976,0.388010802,0.29697887,0.310650781,0.423071435,0.471953266,0.372169088,0.32364024,0.206792465,0.171089223,0.377060166,0.350322416,0.341157655,,,,,,,
1870.644,0.201367478,0.533526953,0.473133526,0.289445164,0.352635492,0.916797102,0.477504836,0.183185724,0.073489675,0.59810176,0.283204825,0.185683049,0.324961799,0.164147494,0.071624569,0.351272615,0.202301854,0.24476456,0.387326647,0.295995486,0.309856841,0.421844691,0.471214482,0.370856378,0.322389133,0.205959829,0.170418275,0.376308855,0.349455549,0.340245782,,,,,,,
1872.572,0.200622531,0.532191376,0.471744865,0.288682217,0.351367836,0.915013726,0.476593947,0.182460343,0.072401558,0.596341377,0.282163379,0.184580744,0.324308936,0.163758209,0.070887235,0.35044506,0.201239075,0.244151945,0.386624268,0.295011732,0.309021155,0.420612402,0.470471882,0.369547631,0.321084134,0.205115466,0.169746937,0.375538399,0.348595543,0.33936012,,,,,,,
1874.5,0.19986075,0.530841424,0.470360355,0.287923243,0.350110823,0.913206862,0.47565969,0.181730069,0.071291862,0.594570164,0.281127691,0.183515245,0.323648402,0.163380839,0.070146464,0.34960892,0.200173407,0.243538396,0.385895032,0.294033161,0.308147648,0.419380816,0.469709173,0.368234222,0.31976657,0.204260515,0.169073233,0.374749038,0.34773726,0.338506238,,,,,,,
1876.429,0.199080958,0.529473899,0.468977688,0.287167633,0.348866775,0.911376537,0.474704672,0.180992692,0.070158943,0.592796176,0.280105937,0.182494232,0.322988064,0.163014194,0.069405267,0.348766366,0.199099371,0.242924482,0.385140901,0.293065792,0.307243919,0.418145795,0.468911462,0.366912121,0.318475961,0.203397876,0.168393512,0.373938325,0.346870927,0.337689386,,,,,,,
1878.358,0.198286037,0.52809481,0.467595943,0.286415476,0.34763881,0.909525381,0.473729647,0.180246495,0.068994276,0.591031582,0.279101008,0.181515748,0.322324847,0.162656636,0.068663784,0.347916694,0.198017681,0.24231047,0.384359908,0.292113513,0.306316373,0.416907065,0.468063641,0.365580391,0.317194659,0.202529915,0.167712669,0.373114713,0.345990415,0.336915263,,,,,,,
1880.286,0.197479239,0.52671888,0.466217202,0.285667105,0.346427306,0.907657357,0.472740116,0.179492366,0.067795665,0.589276081,0.278114113,0.180575582,0.321667787,0.162308984,0.067921914,0.347065662,0.196929085,0.241698916,0.383548751,0.291180389,0.305375376,0.415667462,0.467153391,0.364239131,0.315898613,0.201659368,0.167032549,0.372290707,0.345095144,0.336186374,,,,,,,
1882.215,0.196664015,0.525354353,0.464835331,0.284923064,0.345228931,0.905774806,0.47174036,0.178730319,0.066556536,0.587504549,0.277146777,0.179675197,0.321021689,0.161970674,0.067178274,0.346212582,0.195833376,0.241089921,0.38270584,0.290262224,0.30442941,0.414432797,0.466177583,0.362889935,0.314569168,0.200785674,0.166354343,0.371479574,0.344188569,0.335502873,,,,,,,
1884.143,0.195844795,0.524006818,0.463448918,0.284183541,0.344050056,0.903888075,0.470737695,0.177961744,0.065278175,0.58570847,0.276202369,0.17881184,0.320387625,0.16164045,0.066433704,0.345363624,0.19473208,0.24048583,0.381836359,0.289358702,0.303489971,0.41320825,0.465137172,0.361537311,0.313234342,0.199910824,0.165680904,0.370696638,0.343273886,0.334864786,,,,,,,
1886.072,0.195025413,0.522682874,0.462056355,0.283448046,0.342897137,0.901997561,0.469732699,0.177186813,0.063960013,0.583883343,0.27527769,0.177977964,0.319769446,0.161316843,0.0656877,0.34452465,0.193629173,0.239883996,0.380940155,0.288465993,0.302564941,0.411990883,0.46403332,0.360181069,0.311905494,0.199039343,0.165012803,0.369952663,0.342344523,0.334272238,,,,,,,
1888,0.194201771,0.521385918,0.460664442,0.282716941,0.341769065,0.900102102,0.468724773,0.176410867,0.062620217,0.582049331,0.274369381,0.177187276,0.319167447,0.160999673,0.064940367,0.343698044,0.192529126,0.239283376,0.380016047,0.287581596,0.301661366,0.41077363,0.462872344,0.358818156,0.310563132,0.198180509,0.164344953,0.36924971,0.341396148,0.333725892,,,,,,,
1889.929,0.193366138,0.5201098,0.459275298,0.281988106,0.340660487,0.898197336,0.467710758,0.175634839,0.061277205,0.580211462,0.273475847,0.176428519,0.318561856,0.160687975,0.064190943,0.342881342,0.19143012,0.23867896,0.379064515,0.28669899,0.300779447,0.409538456,0.461654482,0.357444439,0.309200346,0.197338023,0.163668757,0.36858255,0.340420362,0.33322383,,,,,,,
1891.857,0.19251778,0.518844682,0.457888472,0.281259749,0.339565924,0.896276182,0.466694095,0.174859345,0.059938757,0.578348058,0.272598821,0.175685291,0.317941464,0.160379192,0.063439093,0.342075984,0.190340133,0.238068422,0.378094173,0.28581691,0.29992382,0.40827183,0.460386307,0.356058212,0.307849386,0.196513937,0.162980906,0.367953769,0.339409819,0.332761017,,,,,,,
1893.786,0.191659729,0.517590413,0.456497573,0.28052977,0.338481084,0.894332139,0.465670648,0.174085397,0.05860579,0.576454501,0.271732224,0.174954057,0.317301825,0.160071084,0.062683323,0.341283927,0.189264186,0.237451138,0.377109896,0.284931848,0.299097251,0.406964505,0.459083725,0.354655784,0.306485776,0.195708419,0.162284243,0.36735833,0.338367229,0.33233116,,,,,,,
1895.714,0.19079435,0.516344539,0.455098002,0.279795725,0.337399932,0.892371236,0.464637051,0.173314533,0.05728521,0.574553558,0.27086938,0.174241058,0.316646659,0.159761381,0.061923976,0.340503152,0.188206587,0.236830771,0.376116725,0.284039557,0.29830426,0.405613527,0.457763158,0.353242104,0.305082511,0.194922073,0.161582246,0.366792234,0.337304445,0.331928107,,,,,,,
1897.643,0.189924447,0.515093849,0.453687991,0.27905499,0.336317792,0.890386298,0.463588631,0.172545712,0.055985602,0.572649015,0.270003853,0.173543012,0.315972272,0.159448513,0.061161366,0.339728507,0.18717016,0.236206726,0.375117867,0.283129324,0.297543468,0.404212358,0.456436581,0.351820125,0.303670708,0.194152772,0.160871322,0.366251214,0.336232164,0.331544796,,,,,,,
1899.571,0.189052662,0.513829604,0.452265841,0.278304485,0.335223378,0.888376279,0.462524714,0.171778524,0.054716338,0.570725981,0.269133968,0.172853462,0.31527467,0.159131476,0.060394603,0.338959392,0.186156194,0.235581196,0.374117467,0.282199552,0.296814539,0.402751189,0.455115816,0.350390498,0.302284002,0.193398663,0.160148105,0.365729051,0.335158838,0.331172707,,,,,,,
1901.5,0.188182278,0.51254706,0.450822224,0.277540734,0.334103499,0.886345142,0.461445802,0.171010533,0.053473702,0.568769852,0.268250957,0.172161322,0.314550492,0.158806978,0.059619078,0.338189587,0.185159437,0.234956091,0.373124592,0.281246631,0.296114036,0.401226506,0.453810969,0.348956263,0.300928205,0.192654402,0.159413142,0.365219002,0.334087577,0.33080144,,,,,,,
1903.428,0.187318374,0.511250779,0.449354191,0.276761717,0.332950864,0.884301693,0.460354068,0.170241323,0.052260883,0.566784951,0.26734057,0.171456713,0.313799283,0.158472454,0.058833465,0.337414673,0.184179633,0.234333544,0.372152844,0.280267512,0.295440289,0.399640589,0.452533494,0.34751571,0.299561718,0.191915345,0.15867423,0.364718623,0.33301859,0.3304226,,,,,,,
1905.357,0.186465654,0.509946814,0.447855891,0.275966371,0.331764851,0.882243608,0.459242064,0.16946945,0.051071512,0.564766496,0.266392184,0.170731515,0.313020237,0.158126021,0.05803474,0.33662934,0.183217927,0.233712774,0.371202845,0.279260101,0.29478693,0.397999096,0.451288064,0.346059442,0.298195062,0.19117695,0.157938352,0.364214154,0.331948782,0.330029652,,,,,,,
1907.285,0.185627249,0.508623799,0.446328612,0.275154457,0.330548059,0.880167699,0.458111825,0.168694876,0.049897769,0.562721114,0.26539975,0.169989038,0.312221942,0.157767028,0.05722225,0.335828977,0.182269057,0.23309421,0.370276893,0.278226653,0.294149021,0.396312836,0.450077591,0.34458787,0.29683514,0.190436427,0.157206875,0.363693629,0.330879559,0.329616544,,,,,,,
1909.214,0.18480397,0.507260954,0.444773133,0.274324678,0.329309363,0.878072458,0.456966095,0.167916024,0.048735473,0.56064702,0.264359222,0.169232269,0.311406665,0.157394059,0.056394966,0.335004696,0.181330269,0.232473797,0.369375891,0.277166149,0.293517366,0.394593581,0.448900076,0.343105965,0.295460976,0.189690009,0.156478573,0.363150759,0.329813001,0.329176764,,,,,,,
1911.142,0.183997082,0.505856168,0.44319465,0.27347675,0.328065683,0.875963507,0.455807095,0.167133928,0.047587912,0.558541596,0.26326587,0.168453182,0.310576595,0.157006561,0.05555318,0.334154205,0.180406443,0.231849005,0.368501295,0.27608354,0.292885242,0.392850684,0.447751389,0.341615961,0.294091985,0.188936501,0.155752878,0.362582422,0.328748261,0.328704428,,,,,,,
1913.071,0.183202941,0.50441426,0.441598721,0.27261009,0.326816782,0.873836675,0.454632933,0.166351512,0.046450782,0.556399608,0.262117039,0.167652104,0.309738869,0.156604128,0.054695034,0.333273761,0.179496375,0.231212611,0.367645097,0.274978093,0.292241277,0.391089311,0.44662489,0.340113463,0.292710736,0.188177671,0.155027195,0.361979464,0.327682028,0.328195399,,,,,,,
1914.999,0.182410932,0.502939855,0.439993527,0.271724178,0.32556045,0.871690566,0.453445304,0.165575887,0.045325868,0.554246541,0.260918133,0.166842188,0.308902685,0.156186725,0.053819649,0.332363539,0.178597288,0.230561759,0.366805442,0.273854404,0.291574374,0.389314388,0.445511532,0.338600065,0.291293371,0.187414722,0.154298692,0.361338092,0.326612974,0.327646241,,,,,,,
1916.927,0.181615193,0.501442584,0.438380252,0.270818067,0.324298723,0.869524366,0.452248476,0.164807423,0.044207598,0.552092554,0.259670369,0.166024244,0.308066289,0.155752459,0.052925231,0.331425355,0.177708592,0.229895745,0.365985073,0.272718967,0.290874779,0.387530169,0.444396736,0.337079407,0.289840844,0.186641056,0.153569196,0.360650947,0.325534812,0.327053459,,,,,,,
1918.856,0.180813412,0.499930712,0.436760628,0.269892707,0.323031866,0.867337049,0.45104837,0.164045227,0.043090859,0.549936042,0.258377559,0.165207104,0.307218623,0.15529874,0.052012079,0.330462614,0.176833773,0.229215872,0.365182185,0.271582765,0.290139634,0.385743203,0.443269585,0.335552033,0.288377897,0.185854936,0.152843452,0.359907894,0.324445245,0.326416736,,,,,,,
1920.785,0.180002732,0.498398738,0.435133297,0.268949264,0.321763125,0.865124853,0.449843719,0.163287915,0.041964517,0.547784004,0.257042794,0.164390861,0.306355083,0.154824984,0.051080178,0.329477896,0.175973788,0.22852182,0.364383078,0.270452616,0.289364208,0.383959227,0.442115728,0.334016942,0.286923056,0.185054593,0.152124864,0.359101963,0.32334469,0.325735763,,,,,,,
1922.713,0.179180641,0.496846178,0.433499208,0.267990081,0.320494101,0.862886982,0.448639244,0.162535153,0.040821267,0.545633093,0.255675292,0.1635753,0.305488256,0.154331808,0.050132514,0.328477515,0.17513224,0.227814727,0.363581835,0.269333761,0.288545333,0.382182442,0.440922831,0.332474139,0.285452143,0.18423839,0.151412981,0.358238692,0.322234146,0.32501127,,,,,,,
1924.641,0.178345148,0.495279669,0.431855629,0.267016169,0.319221935,0.860619861,0.447437641,0.161783904,0.039651816,0.543467888,0.254285964,0.162755827,0.304626951,0.15381836,0.049170367,0.327466622,0.174308332,0.22709341,0.362775152,0.26822473,0.287678435,0.380407564,0.439676582,0.330918919,0.283960573,0.183402164,0.150706031,0.357323857,0.321114709,0.324244817,,,,,,,
1926.57,0.177495728,0.493707564,0.430199326,0.266028952,0.317945333,0.858335671,0.44624532,0.161033778,0.038453084,0.54127279,0.252885556,0.161926735,0.303773286,0.153283869,0.048194136,0.326450213,0.173500206,0.226362854,0.361970549,0.267125954,0.286766896,0.378633868,0.43836979,0.329354661,0.282439467,0.182541923,0.150005619,0.356365075,0.319991453,0.323439719,,,,,,,
1928.499,0.176630404,0.492138259,0.428527629,0.265029722,0.31666548,0.856041176,0.445061581,0.160281811,0.037224904,0.539036676,0.251481124,0.161081105,0.302923739,0.152728095,0.04720403,0.325432551,0.172707451,0.225625938,0.361176052,0.266035035,0.285812419,0.376865323,0.437002243,0.327779316,0.280906609,0.181655256,0.149311903,0.355371729,0.318864068,0.32259982,,,,,,,
1930.427,0.175746916,0.490578558,0.426843165,0.264021029,0.315381161,0.853743115,0.443888567,0.159525743,0.035969993,0.536760601,0.250081129,0.16022928,0.302079664,0.152151757,0.046203424,0.324421405,0.171932694,0.22488575,0.360392712,0.264955419,0.284818906,0.375098905,0.435575625,0.326181058,0.279366981,0.180742774,0.148627517,0.354356185,0.317725366,0.32173186,,,,,,,
1932.355,0.174842741,0.489021346,0.425141784,0.263004814,0.31409283,0.851442538,0.442728285,0.158761025,0.034678032,0.534438425,0.248687905,0.159375526,0.301249333,0.151554601,0.045193703,0.323420617,0.171169816,0.224142955,0.35960817,0.263888247,0.28378989,0.373324628,0.434090311,0.3245529,0.277804581,0.179804045,0.147951176,0.353324662,0.316566159,0.320842058,,,,,,,
1934.284,0.173916852,0.487458672,0.423427848,0.261983423,0.31280328,0.849146498,0.441585417,0.1579859,0.033348311,0.53208209,0.247303203,0.158517275,0.300438368,0.150938386,0.044178673,0.32243661,0.170414979,0.223400132,0.358812851,0.262834894,0.282733078,0.371537454,0.432554134,0.322898508,0.276215765,0.178842659,0.147280442,0.352293033,0.315388844,0.319940119,,,,,,,
1936.213,0.172964552,0.485883525,0.421704874,0.260958717,0.311512082,0.846857508,0.440452711,0.157200187,0.031984306,0.529701836,0.245935982,0.157657629,0.29964609,0.150305986,0.043159433,0.321472075,0.169672936,0.22265696,0.357998367,0.26178815,0.281652425,0.369732194,0.43097785,0.321217322,0.274602611,0.177862355,0.146608059,0.35127577,0.314196979,0.319033686,,,,,,,
1938.141,0.17198271,0.484295951,0.419973472,0.259933042,0.310217353,0.844580566,0.439324769,0.156405778,0.030592096,0.527298226,0.244593227,0.156801769,0.298878857,0.149660137,0.042137023,0.320529924,0.168943496,0.221912695,0.357164982,0.260741698,0.280556205,0.367904433,0.429379931,0.319509063,0.272963778,0.176865413,0.145929149,0.350282492,0.312993013,0.318125863,,,,,,,
1940.069,0.170971392,0.482692283,0.418234979,0.258907674,0.308913912,0.842318538,0.438199428,0.155604156,0.029174338,0.524869338,0.243278657,0.155952889,0.29813626,0.149002423,0.041112883,0.319611183,0.168220126,0.221164731,0.356313211,0.259686846,0.279452231,0.366051157,0.427776993,0.317780458,0.271309463,0.175854708,0.145239668,0.349323413,0.311781998,0.317222421,,,,,,,
1941.998,0.16992917,0.481070194,0.416497749,0.257883131,0.307598036,0.840077964,0.437077746,0.154797508,0.027737638,0.522429497,0.241992189,0.155116114,0.297419551,0.148334076,0.040089278,0.318720253,0.167503751,0.220415425,0.35544164,0.258623344,0.278350313,0.364173434,0.426181553,0.316040534,0.269677904,0.174835808,0.144534757,0.348412653,0.310564961,0.316329224,,,,,,,
1943.927,0.16885492,0.479432113,0.414762202,0.256859374,0.306260904,0.83785476,0.435957546,0.153983738,0.026287608,0.519981685,0.240728748,0.154291604,0.296719692,0.147654714,0.039065516,0.31785426,0.166790889,0.219666732,0.35454738,0.257552063,0.277258584,0.362270639,0.424604408,0.314289142,0.268039735,0.173810782,0.143810031,0.347552955,0.309337929,0.315451164,,,,,,,
1945.855,0.167751535,0.477774544,0.41302746,0.255837002,0.304898928,0.835645622,0.43484064,0.153163206,0.024835008,0.51753162,0.239488669,0.1534773,0.296024186,0.14696421,0.038043715,0.31701335,0.166075514,0.218919236,0.353634251,0.256474813,0.276187778,0.360341611,0.423057248,0.312529496,0.266380966,0.172782717,0.143065369,0.346749787,0.308106142,0.314594062,,,,,,,
1947.783,0.166623862,0.476085737,0.411292076,0.254814557,0.303514203,0.833447446,0.433727115,0.152336564,0.023385812,0.515078625,0.238268927,0.152657344,0.295325034,0.146263348,0.037025387,0.316196342,0.165356102,0.21817027,0.35270531,0.255392141,0.275144952,0.358388143,0.42154704,0.310765818,0.264727899,0.171751907,0.142302168,0.346011282,0.306874982,0.313760603,,,,,,,
1949.712,0.165477123,0.474363003,0.409556537,0.253790974,0.30210123,0.831261427,0.432616282,0.151503708,0.021948761,0.512622111,0.237069685,0.151825473,0.294617179,0.145554369,0.036013364,0.315398942,0.164632885,0.217423655,0.351772377,0.25430622,0.274138112,0.356421587,0.420083226,0.309001014,0.263083939,0.170719575,0.141520311,0.345334723,0.305650432,0.3129519,,,,,,,
1951.641,0.164317904,0.472607742,0.407815537,0.25276415,0.300655605,0.829089743,0.431503132,0.150660857,0.020528777,0.51017118,0.235885232,0.15098355,0.293898941,0.144838556,0.035008518,0.314616875,0.163893716,0.216681658,0.350840547,0.253212371,0.273171847,0.354453137,0.418668197,0.307242933,0.261409084,0.169685568,0.140719297,0.344704154,0.304440693,0.312167855,,,,,,,
1953.569,0.163153401,0.470823196,0.40607082,0.251733283,0.299179891,0.826938218,0.430391189,0.149808492,0.01913885,0.507718392,0.234710783,0.150134663,0.293170499,0.14411846,0.034013428,0.313847653,0.163129369,0.215946847,0.34991866,0.252109852,0.272252441,0.352491087,0.417301239,0.305506146,0.259719387,0.168653517,0.13989968,0.344107765,0.303251112,0.3114086,,,,,,,
1955.497,0.16198539,0.469011436,0.40432585,0.250695995,0.297672617,0.824804641,0.429280716,0.148946147,0.017790009,0.505249221,0.233542145,0.149268678,0.292427453,0.143397358,0.033027903,0.313084141,0.162335714,0.215218615,0.34900754,0.25100029,0.27137986,0.350537115,0.415979078,0.303786925,0.258054629,0.167628196,0.139058465,0.343539859,0.302078311,0.310672142,,,,,,,
1957.426,0.160817384,0.467176654,0.402580185,0.249650812,0.296130095,0.822696718,0.428176631,0.148073764,0.016484991,0.502767254,0.232374422,0.148376587,0.29166071,0.142676666,0.032050744,0.312319904,0.161507306,0.214500413,0.348113278,0.24989266,0.270555524,0.348596387,0.414696751,0.302077274,0.256403149,0.166613163,0.138198873,0.343001988,0.300920834,0.309956861,,,,,,,
1959.354,0.159653359,0.465321035,0.400830563,0.248596747,0.294552719,0.820617509,0.427081048,0.147192015,0.015222207,0.500277309,0.231194265,0.147444432,0.290865153,0.141957249,0.031080118,0.311549941,0.160636392,0.213794309,0.347236912,0.248789101,0.269778027,0.346679115,0.413446262,0.300374776,0.254752157,0.165609442,0.13732174,0.342483822,0.29977649,0.30926127,,,,,,,
