Wavenumber,WD23MI02,WD33MI03,SH55MI02,SH54MI11,SH63MI02,WD71AMI01,SH63MI10,SH01MI11,SH01MI05,SH63MI39,WD23MI03A,FI38MI01C,SH01MI12B,CV09EMI05,FI38MI01B,SH01MI12A,OK14MI07,OK14MI12,AK96MI13,OK14MI01,WD35MI04A,SH63MI43,OK14MI06C,Terry3MI04A,FI45MI02,AK96MI08,WD70MI03,Terry3MI03,JFL19BMI11,WD12MI04A,FI45MI05,WD70MI01A,WD35MI02,WD07MI01A,FI45MI06,OK14MI08,WD70MI01B,WD12MI06,WD35MI01,OK14MI09,WD07MI01B,SH63MI53,FI38MI05A,SH58MI01,SH63MI34,SH01MI21,OK17MI05A,SH63MI22,FI45MI04A,SH63MI27,JFL30AMI12,VS73MI02,SH63MI25,SH63MI31,SH63MI24
1290.166,0.557834948,0.555587812,0.414675877,0.453674063,0.484591812,0.586271591,0.470967205,0.528606267,0.499225227,0.400637917,0.610867821,0.543053211,0.573713,0.512771146,0.548070016,0.527594573,0.520539017,0.507666626,0.449971772,0.529313279,0.507137387,0.459357666,0.462500343,0.482071878,0.558212686,0.418989845,0.515538988,0.517807397,0.535045557,0.512152589,0.561640995,0.510717777,0.553591672,0.562380303,0.537188386,0.518738512,0.505815825,0.498140419,0.499038402,0.528753818,0.525412863,0.495575391,0.515795635,0.497462797,0.492615552,0.463252296,0.527108839,0.454265116,0.5086963,0.427670096,0.500955246,0.368647307,0.449103717,0.525692593,0.461321287
1292.094,0.545143328,0.540508719,0.400780557,0.44021753,0.47081199,0.57266318,0.458321662,0.515912526,0.485553872,0.388215505,0.596098996,0.529094402,0.560712606,0.50016469,0.53484222,0.514541585,0.508822564,0.49573225,0.439092987,0.516921804,0.492540471,0.448755868,0.449076708,0.468245687,0.545222778,0.408453375,0.502155932,0.50548768,0.522840554,0.498680188,0.547797692,0.496334284,0.540239391,0.549536435,0.52224114,0.500308535,0.491525402,0.484694706,0.486001366,0.515262154,0.511456939,0.484386202,0.501681958,0.484099535,0.479368151,0.45092518,0.514517187,0.441333833,0.493389984,0.416399165,0.487189624,0.356956715,0.436987124,0.513178574,0.450902139
1294.022,0.533383373,0.526314221,0.387866733,0.427559868,0.458643973,0.559892919,0.446383999,0.503859598,0.472514383,0.376547418,0.581989993,0.515681418,0.548313025,0.488249614,0.522378711,0.502366772,0.497334048,0.484405288,0.42922398,0.505271386,0.478612547,0.439092752,0.436398763,0.455094,0.532657583,0.398736302,0.489549232,0.493834813,0.511211581,0.485962243,0.534749132,0.482662073,0.527536733,0.537192019,0.507972023,0.482767068,0.4778756,0.471541275,0.473833554,0.502475307,0.498104537,0.474583795,0.488073468,0.471559147,0.467013798,0.439162172,0.502636693,0.429057581,0.478846685,0.405909249,0.47433568,0.345937095,0.425695396,0.501363359,0.441118584
1295.951,0.520213165,0.512625075,0.375658043,0.41554363,0.447351583,0.547718539,0.434913542,0.492257848,0.459928504,0.365187459,0.567688178,0.502672583,0.536508115,0.476925637,0.510312199,0.490858134,0.486669505,0.473426877,0.419315761,0.493531776,0.465105399,0.429365644,0.424326292,0.442472973,0.520374334,0.389629447,0.477449569,0.481607512,0.499973759,0.473808121,0.522714975,0.469531635,0.51487583,0.525175253,0.49373941,0.467072015,0.464719126,0.461032771,0.462375155,0.490296558,0.485247129,0.465725373,0.474771862,0.459434219,0.455244769,0.42777729,0.491346657,0.417291485,0.464498256,0.396028737,0.462256338,0.335299221,0.414968911,0.490227722,0.431597637
1297.88,0.509347036,0.499451504,0.364257209,0.404230135,0.436646747,0.536174581,0.424027604,0.481163268,0.447875769,0.354370718,0.554138226,0.490248383,0.525473066,0.46612525,0.498717117,0.480048647,0.476746905,0.463092685,0.409873302,0.481996271,0.452269948,0.419798425,0.41301377,0.430519568,0.50852594,0.380910929,0.46587565,0.470096532,0.489234769,0.46228344,0.510559551,0.457124835,0.502819732,0.513686871,0.480032163,0.452257828,0.452209888,0.450342318,0.451579644,0.4788728,0.47296038,0.45790402,0.462161824,0.447896794,0.444095703,0.417577183,0.480674752,0.406233638,0.450646965,0.386726394,0.450921229,0.325222444,0.404934043,0.479643919,0.422641411
1299.808,0.498046439,0.486855059,0.353414106,0.393483965,0.426334515,0.524972231,0.41349574,0.470687671,0.436293669,0.344025553,0.540870507,0.478268307,0.514596289,0.455764467,0.487358914,0.469663682,0.46653295,0.453110279,0.400813113,0.470183019,0.439920515,0.410869325,0.402309709,0.41900135,0.496877796,0.372352974,0.454632227,0.460134249,0.478675472,0.451182022,0.498628123,0.445155104,0.49142239,0.502599779,0.466987845,0.437358257,0.440185619,0.439160708,0.441182682,0.467782316,0.460974975,0.450701885,0.450033245,0.436941375,0.433325751,0.407673656,0.470494894,0.395764877,0.436616258,0.377801964,0.439868014,0.315452616,0.395326489,0.469284551,0.414153405
1301.736,0.488806931,0.47486048,0.343197903,0.383293026,0.416930128,0.514151785,0.403428472,0.460894018,0.425108946,0.334409153,0.528033821,0.466841841,0.504271382,0.445931293,0.47640708,0.459667597,0.456586913,0.443624599,0.392309792,0.458480176,0.42816062,0.402399631,0.392253085,0.408077082,0.485687112,0.36431591,0.443974592,0.449844945,0.468478521,0.44054437,0.487454304,0.433701687,0.480476174,0.492031275,0.455004297,0.422975585,0.428767117,0.428536091,0.431336474,0.457225687,0.449515567,0.443957318,0.438414211,0.426768524,0.423027039,0.397780786,0.460870722,0.385808137,0.423111766,0.369482648,0.42952632,0.306111992,0.386106414,0.459548042,0.406255182
1303.665,0.482121136,0.462929015,0.333399244,0.373434632,0.407686357,0.503539396,0.393636357,0.451487489,0.414183347,0.32532942,0.515403045,0.455637638,0.494345324,0.436395679,0.465877653,0.450009186,0.447113523,0.434349908,0.384032966,0.447238814,0.416731345,0.393944356,0.382604411,0.397562623,0.474766997,0.35672014,0.4337725,0.439499955,0.458463002,0.430268726,0.476709288,0.422493865,0.469660146,0.481788707,0.443584496,0.409189798,0.417740421,0.419115533,0.421457866,0.447128105,0.438403864,0.437904324,0.427106973,0.416929904,0.413063365,0.388825207,0.451605844,0.376103256,0.410538268,0.361671688,0.419701875,0.296970799,0.377149434,0.450311733,0.398629918
1305.594,0.472557651,0.451297761,0.324155826,0.364129508,0.398830957,0.493394436,0.384289688,0.442584577,0.403917098,0.316774201,0.503521688,0.444875833,0.484646609,0.427370767,0.455972447,0.440936856,0.437797299,0.425422721,0.376255675,0.436612549,0.405762815,0.385911522,0.37340592,0.387608085,0.464226126,0.349608889,0.424062469,0.430111945,0.448794726,0.420572296,0.466884262,0.411732847,0.459273016,0.472069695,0.432663888,0.396252253,0.407209854,0.409980634,0.41183383,0.437612741,0.427883499,0.43235399,0.416235797,0.407553363,0.403815703,0.380508385,0.442772568,0.366847485,0.398719471,0.354330391,0.410211606,0.288267672,0.368832254,0.441690042,0.391348869
1307.522,0.46117468,0.44011909,0.31532699,0.35519553,0.389965916,0.483562302,0.37520993,0.434017752,0.394136814,0.30865701,0.492064727,0.434588132,0.474921566,0.418711629,0.446378554,0.432181578,0.428180759,0.416571603,0.368910244,0.426713618,0.395158214,0.377830634,0.364522695,0.378083389,0.453798198,0.342745381,0.414631302,0.421758868,0.439215823,0.411209476,0.457340986,0.401383523,0.449170356,0.462642756,0.421758245,0.383378158,0.397019602,0.40057982,0.402440964,0.42844255,0.417765214,0.427278665,0.405747483,0.398588692,0.395129726,0.371903715,0.434199462,0.357994046,0.387092889,0.347112569,0.401003746,0.279808063,0.360926573,0.433137011,0.384361526
1309.45,0.451427561,0.429581982,0.306996941,0.346634888,0.381645981,0.474306313,0.366504316,0.425900056,0.384806137,0.301059115,0.481186378,0.424812383,0.465597856,0.410399454,0.437128995,0.423980009,0.418856722,0.408138227,0.362139311,0.417148977,0.385139314,0.37010948,0.3560959,0.369063937,0.443551548,0.336158768,0.405608625,0.413666656,0.430075336,0.402258894,0.447894914,0.391493483,0.439538947,0.453649712,0.411099498,0.370865582,0.387314562,0.392077991,0.393518564,0.419749353,0.408030479,0.422745329,0.395784955,0.39020687,0.386853716,0.363912007,0.42592854,0.349607787,0.375748053,0.340211887,0.392231112,0.271729021,0.353493226,0.424861079,0.377788118
1311.379,0.443923094,0.419454792,0.299066964,0.338419505,0.373847284,0.465415452,0.35803066,0.418230908,0.37585033,0.293937669,0.470453511,0.415384676,0.456477842,0.402329174,0.428079776,0.416168969,0.409346568,0.400067888,0.35567552,0.40737372,0.375463591,0.362753957,0.347948315,0.360391773,0.43345414,0.329795315,0.396894385,0.40570216,0.42122381,0.393600024,0.438691732,0.381814261,0.430234182,0.445029796,0.400678082,0.35882374,0.377985667,0.383535318,0.384956696,0.411335779,0.398566437,0.417727123,0.386201526,0.382123601,0.378816286,0.357339438,0.417888493,0.341605058,0.364851107,0.333587405,0.383631066,0.263892834,0.346382271,0.416780942,0.371285154
1313.307,0.437450284,0.409867357,0.29163662,0.330707187,0.366892469,0.456712582,0.349940902,0.410902732,0.367299331,0.287347854,0.45990682,0.406462339,0.447778062,0.394655078,0.41948034,0.408757134,0.400457266,0.392317859,0.349429493,0.397904253,0.366146185,0.35582832,0.340090056,0.352181904,0.423825718,0.323772999,0.38857881,0.398475799,0.41251948,0.385299167,0.429508752,0.372544072,0.421189075,0.436834538,0.39090463,0.347266971,0.369030481,0.375278785,0.376595236,0.403315248,0.389539359,0.412299031,0.37709904,0.374431555,0.371057249,0.351352524,0.410129433,0.334105792,0.354536938,0.327379471,0.375364881,0.256429532,0.339744278,0.409060007,0.364991146
1315.236,0.427932844,0.400347366,0.284574238,0.323416286,0.360238661,0.448092508,0.342072221,0.403714826,0.359044535,0.280916026,0.449683054,0.397799027,0.439180967,0.38726194,0.411370992,0.401641511,0.392456044,0.384830018,0.343121971,0.388832054,0.357181281,0.349269233,0.332436179,0.344248496,0.414501507,0.31786697,0.380574647,0.390845627,0.404010955,0.377237255,0.420370393,0.363599096,0.412394193,0.428899764,0.381704668,0.335849545,0.360315954,0.368004589,0.368361079,0.395372056,0.380752195,0.40678501,0.368301498,0.367058142,0.363527741,0.344767653,0.402555951,0.326998506,0.344741494,0.32144414,0.367353707,0.24916905,0.333424045,0.401531354,0.358901145
1317.164,0.419737554,0.391018321,0.277962231,0.316574355,0.353963582,0.439788367,0.334576854,0.396672039,0.351345714,0.274727659,0.440051348,0.389469832,0.430761492,0.380188025,0.403712368,0.39508885,0.384758354,0.377890831,0.33733433,0.380330619,0.348779066,0.343047098,0.325065314,0.336660607,0.405502017,0.31214837,0.372895171,0.383561158,0.395864868,0.369490713,0.411805098,0.355088735,0.404317543,0.421275289,0.37288359,0.325077416,0.351970633,0.360731584,0.360522019,0.387736332,0.372313569,0.401093368,0.360079337,0.360106898,0.356442408,0.338537253,0.395252356,0.320335027,0.335487719,0.31592383,0.359713536,0.242241162,0.327491216,0.394393376,0.353197599
1319.093,0.414640152,0.382066795,0.271723115,0.310051959,0.347730833,0.431829043,0.327331411,0.389776868,0.344023639,0.268828312,0.430927695,0.381413227,0.422700522,0.373369385,0.396282195,0.388855026,0.376870641,0.371314133,0.331970931,0.372047364,0.340709168,0.337323115,0.317874998,0.329293041,0.396672351,0.306653388,0.365513407,0.377569649,0.387929017,0.362006249,0.403357089,0.346862613,0.396782557,0.413828283,0.364100717,0.315011089,0.343832413,0.353661164,0.352862857,0.38025506,0.364087445,0.396023303,0.352169488,0.353344086,0.349592934,0.33355321,0.388139912,0.313996339,0.32622321,0.310609304,0.352316747,0.235510716,0.321798644,0.387305535,0.34761261
1321.021,0.408484744,0.373489781,0.265891735,0.30394477,0.341902211,0.424282362,0.320440575,0.383119737,0.337120151,0.263285988,0.42241182,0.373588117,0.415175593,0.366822865,0.389203026,0.382883889,0.369955105,0.365255526,0.326709226,0.363945626,0.33291708,0.332097599,0.310928582,0.322260421,0.388136233,0.301592846,0.358539473,0.371248763,0.380399024,0.354890853,0.395247155,0.339036123,0.389460428,0.40669371,0.35517277,0.305811139,0.335997584,0.34690261,0.345655084,0.373174009,0.356182031,0.391585216,0.344537089,0.346924169,0.3430792,0.328091352,0.381367377,0.308010093,0.316922369,0.305515042,0.345175854,0.229106451,0.316418595,0.380427258,0.34221321
1322.95,0.399455797,0.364994086,0.26037739,0.298197581,0.336177178,0.416876156,0.313773929,0.376535919,0.330504209,0.257888001,0.414322088,0.36593791,0.407847575,0.360470402,0.382186259,0.377138727,0.363862163,0.35933981,0.321554817,0.355569941,0.325347896,0.326879791,0.304169574,0.315475771,0.379801824,0.296688755,0.351746755,0.364855259,0.373237145,0.348027686,0.38734571,0.331561427,0.382354339,0.399771274,0.346270234,0.296909607,0.328392905,0.340555682,0.338816284,0.36658737,0.348516467,0.387216508,0.337186459,0.34065582,0.336963977,0.322760183,0.374854488,0.302327132,0.307801769,0.300590289,0.338282972,0.222945207,0.31119181,0.373728078,0.336904232
