Wavenumber,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136
1882.215,0.538607567,0.3044198,0.344618833,0.288818933,0.385362467,0.404556544,0.3734335,0.312541567,0.104448967,0.275934967,0.1970385,0.317423233,0.525599975,0.2362154,0.3488338,0.315268275,0.369339944,0.184880433,0.4647113,0.313010633,0.295597111,0.2384875,0.385485267,0.351211333,0.290464367,0.469520258,0.689193367,0.248345867,0.267496233,0.222440767,0.284886067,0.211029833,0.1587564,0.437979133,0.3814211,0.456393367,0.403557367,0.231556775,0.305175067,0.3451124,0.126802167,0.375426267,0.905915467,0.085604147,0.4716544,0.1579764,0.149545967,0.178564575,0.39531965,0.2722626,0.066571663,0.448271067,0.276578,0.3002326,0.382573733,0.5875561,0.552701,0.27680245,0.097945037,0.401909733,0.51007475,0.361703667,0.1792105,0.420426611,0.2043313,0.3212233,0.355997433,0.34520255,0.4530826,0.2607362,0.2711408,0.2534593,0.161955,0.067084893,0.283798478,0.345918267,0.415330733,0.1957978,0.241099867,0.446397133,0.320845767,0.324970833,0.255904833,0.2428725,0.3570444,0.224245567,0.355295333,0.259096067,0.391136133,0.29951695,0.277220067,0.3246074,0.3831723,0.289879333,0.286064267,0.35430235,0.386121167,0.34051805,0.3044998,0.370524067,0.4276984,0.4141141,0.364302033,0.281183033,0.1653087,0.3315158,0.090787387,0.4670315,0.213905733,0.362782067,0.320722544,0.339226767,0.289932967,0.538360275,0.3145609,0.435094867,0.259927344,0.3633661,0.2005569,0.166369867,0.289245067,0.275807067,0.118851567,0.168419,0.3715791,0.2520599,0.286773,0.3444952,0.335224275,0.2675098,0.320784,0.1871619,0.242129567,0.178307667,0.2615043,0.300094267,0.3165908
1884.143,0.536912733,0.303125,0.3436731,0.286509956,0.3847708,0.403395167,0.37341905,0.3115151,0.104169767,0.274679567,0.1961138,0.3166213,0.52389815,0.235215375,0.348101875,0.314123,0.368205367,0.184903567,0.4634398,0.311759467,0.2944496,0.237463767,0.384191267,0.3505702,0.289885867,0.468357383,0.6873587,0.248098533,0.267185367,0.2224571,0.2841363,0.2103463,0.1583953,0.4370569,0.380420767,0.455933033,0.4020652,0.231325425,0.303947733,0.3439952,0.126184833,0.375268333,0.904022267,0.08546215,0.470651,0.15730395,0.1490256,0.17789865,0.39536575,0.2712822,0.06534268,0.4475724,0.2756915,0.29932905,0.3819314,0.58600785,0.55241825,0.27586165,0.097093133,0.4013604,0.50931725,0.360548367,0.1785525,0.419121811,0.20359645,0.3206959,0.3550239,0.3437919,0.452140833,0.259737833,0.270419933,0.252752167,0.161643233,0.066346533,0.282912633,0.345057133,0.4141801,0.1946469,0.240417467,0.445226133,0.320106367,0.324178889,0.254876033,0.242643933,0.3562953,0.223755767,0.354183767,0.258268633,0.389884067,0.2985365,0.276462233,0.3235299,0.38222165,0.289040967,0.285585967,0.35386215,0.384960833,0.34113035,0.303447967,0.369489311,0.426818133,0.41300845,0.3635501,0.2804188,0.1651301,0.331045033,0.089609843,0.466013733,0.213427133,0.3615342,0.319514244,0.338400433,0.2890433,0.53756135,0.313180256,0.434125467,0.258526289,0.362610933,0.199791967,0.165627833,0.288255433,0.2746549,0.1181852,0.1682668,0.37069615,0.250655,0.285738133,0.343544,0.33460365,0.266793933,0.320254067,0.186879667,0.241565467,0.178544033,0.260833975,0.2991824,0.3152556
1886.072,0.5352099,0.301808833,0.342584767,0.284484144,0.384084333,0.402589878,0.3734081,0.3105834,0.103921367,0.273385633,0.195153367,0.3159168,0.522274,0.234125375,0.347202908,0.31292565,0.367001789,0.184869767,0.462115525,0.310383267,0.2928054,0.236444333,0.3828947,0.349911733,0.289320433,0.467462383,0.685483667,0.247860533,0.266820567,0.2223851,0.283392,0.2095672,0.1580797,0.436045333,0.379402433,0.455610633,0.400508767,0.23100595,0.3026931,0.342835267,0.125651967,0.375288433,0.9020865,0.0851788,0.469605967,0.15656115,0.148388333,0.17718235,0.3951754,0.2704581,0.064047517,0.446739333,0.274771133,0.29840225,0.381262167,0.58443265,0.551953725,0.2749452,0.096102973,0.400993233,0.50851415,0.3593913,0.1778851,0.418374478,0.2029223,0.320089767,0.353991533,0.34241385,0.4510399,0.258783367,0.269703733,0.252060633,0.161316267,0.065588443,0.281912367,0.344236,0.4129866,0.19347905,0.239762267,0.443937667,0.3192391,0.323435067,0.253839667,0.242454867,0.355567633,0.223246333,0.3530434,0.257408533,0.388586533,0.2975841,0.275754533,0.3225492,0.38131135,0.288256167,0.285032133,0.3533983,0.383677433,0.34159255,0.302389267,0.3684426,0.425997467,0.41187315,0.362821267,0.279551267,0.164837033,0.330475067,0.08845573,0.464825467,0.213052933,0.360270567,0.317957256,0.3376702,0.2883631,0.536729275,0.311718478,0.433101067,0.257482022,0.3619855,0.198961733,0.1649144,0.287252533,0.2733336,0.1176201,0.168077467,0.3698239,0.2490957,0.2846039,0.3425144,0.334023975,0.266063133,0.319500533,0.1865847,0.240989533,0.178672667,0.26001705,0.2982295,0.3138788
1888,0.533545933,0.300533367,0.3413447,0.282866122,0.383162233,0.401068333,0.37343505,0.309771567,0.103746133,0.272107433,0.194233867,0.315334867,0.5208469,0.233026425,0.346506217,0.311735925,0.366390122,0.184768033,0.46076535,0.3089771,0.290886433,0.235473967,0.381601367,0.3492966,0.288620433,0.466394917,0.683660133,0.247583867,0.2664649,0.222248133,0.282661967,0.208772467,0.157717033,0.4350303,0.378420233,0.4554903,0.3989973,0.230725125,0.301511733,0.3417338,0.1252203,0.375203,0.900118,0.084729533,0.468575767,0.1557988,0.1477814,0.1764316,0.39527245,0.27010935,0.062735507,0.445827833,0.273707633,0.29787105,0.3805254,0.582684,0.551574725,0.27402995,0.0950233,0.4007856,0.50723475,0.358175733,0.1772285,0.417721622,0.2022935,0.319409233,0.3529666,0.3412086,0.449887533,0.257811133,0.269014067,0.2514005,0.1609786,0.064833463,0.281265633,0.343437867,0.411809333,0.1923706,0.239146667,0.4429165,0.318376233,0.322282289,0.252846267,0.242237767,0.354909433,0.222697067,0.3519827,0.2565937,0.387233633,0.29669745,0.275166633,0.321703833,0.380338,0.2875041,0.284425233,0.35301415,0.382159767,0.34183325,0.301406433,0.367210167,0.425214133,0.41077005,0.362188433,0.2786339,0.164572933,0.329787933,0.08736413,0.4635447,0.2127417,0.359008867,0.3169538,0.336953033,0.2878905,0.53583465,0.3103837,0.432301467,0.255968233,0.3615743,0.1981464,0.1642729,0.2863094,0.271945,0.117067433,0.167859733,0.36894415,0.247518,0.283439467,0.341477667,0.3335157,0.265340567,0.318558633,0.186390633,0.2403885,0.1787009,0.259082425,0.2972704,0.3123233
1889.929,0.5318663,0.2993233,0.3398577,0.282503611,0.3820323,0.400415622,0.37349985,0.308789,0.103658967,0.270855033,0.1933186,0.3148286,0.51939865,0.231921475,0.346000208,0.3105131,0.365987033,0.184539133,0.459358425,0.307539033,0.289204444,0.234555067,0.3803112,0.348701933,0.287816833,0.46542315,0.681826333,0.2472564,0.266076567,0.2220105,0.2819361,0.2079991,0.1572303,0.4339277,0.377530567,0.455559867,0.397526767,0.23042035,0.300356533,0.3407069,0.124788767,0.375091533,0.898162467,0.084120003,0.467553533,0.15493705,0.147159767,0.175664525,0.39507795,0.2697131,0.06138232,0.444825433,0.272472567,0.29733655,0.379739633,0.58082415,0.5513555,0.27313605,0.093905013,0.400737533,0.5052557,0.356932467,0.1765261,0.417148422,0.20171795,0.318682167,0.351932333,0.3400972,0.448754667,0.256765833,0.268426967,0.2508333,0.1606508,0.06408222,0.280918967,0.342668667,0.410642767,0.1913164,0.2385427,0.442093833,0.317549167,0.321194478,0.2519032,0.241925033,0.3543322,0.222126567,0.3509456,0.2557887,0.3858239,0.29583905,0.2746532,0.3209676,0.37920215,0.286752167,0.2837535,0.3527025,0.3804413,0.3420453,0.3004581,0.366333433,0.424391133,0.40964605,0.361512433,0.277653733,0.1642272,0.328889067,0.086353107,0.462138,0.2124814,0.357715667,0.316446156,0.336274667,0.287499767,0.534964075,0.309230478,0.431576167,0.254653833,0.361315067,0.197345033,0.163658133,0.2853946,0.2705331,0.116481333,0.167592567,0.36807775,0.24591495,0.282215833,0.340438733,0.3330565,0.264599267,0.317412433,0.186204933,0.239758633,0.178606833,0.25818815,0.296317533,0.3106201
1891.857,0.5301692,0.298172633,0.338198867,0.2827693,0.380904467,0.3996055,0.37366195,0.307754133,0.1036381,0.269679733,0.192421567,0.3143953,0.5178501,0.23079535,0.344805517,0.309310475,0.364937622,0.184248967,0.4579366,0.306113733,0.287691044,0.2336558,0.379009633,0.3481191,0.286947367,0.464368742,0.6799878,0.2469088,0.265646367,0.2216613,0.281218533,0.207188967,0.156809633,0.432801167,0.376762467,0.455747933,0.396108433,0.230101875,0.2992678,0.339671,0.124342767,0.375145633,0.896188333,0.083408427,0.466575233,0.15404405,0.146603067,0.174898075,0.3947759,0.26885715,0.05999616,0.443768567,0.2713063,0.29695625,0.3789385,0.57875945,0.5512868,0.272344,0.092756523,0.400755967,0.5032188,0.355777233,0.1758121,0.417210811,0.20122655,0.317990367,0.351014133,0.33901545,0.447600733,0.2557157,0.267894833,0.2503251,0.1603446,0.06336886,0.280348033,0.341934867,0.4094705,0.19029085,0.237964533,0.441558633,0.316724933,0.320046522,0.251028367,0.2414604,0.353841433,0.221577033,0.3499532,0.255000933,0.384398967,0.29518695,0.2742362,0.320331667,0.3780313,0.2860074,0.282946733,0.35248715,0.378795433,0.34243615,0.2995657,0.365102333,0.423633933,0.4085123,0.360822167,0.2766482,0.163943433,0.327821933,0.08545157,0.4606749,0.212220133,0.356353967,0.314895189,0.335633767,0.287085733,0.534128675,0.307888422,0.4308396,0.254007411,0.361160867,0.196541267,0.1629918,0.284552333,0.2691487,0.1159269,0.167291633,0.3673423,0.24448095,0.280939867,0.339411267,0.33261185,0.263840967,0.316145567,0.185976067,0.239109867,0.1783932,0.2573121,0.295382267,0.3089068
1893.786,0.528506133,0.2970558,0.336421433,0.281343622,0.379691567,0.397991644,0.3738032,0.306796633,0.103617,0.268571967,0.191559767,0.3139426,0.51646405,0.229679725,0.343640833,0.3080882,0.363752989,0.183909133,0.456486825,0.3046946,0.285934689,0.232800367,0.3776783,0.3475511,0.285948633,0.463373483,0.678071767,0.246520833,0.2651238,0.2211685,0.280499433,0.206292133,0.156440433,0.4315796,0.376029,0.455975367,0.394762433,0.229739775,0.2982492,0.338639533,0.123901367,0.375307467,0.894098733,0.082552727,0.4655769,0.15317665,0.146058333,0.1741134,0.39430465,0.267559,0.058554743,0.4426036,0.27015,0.2963319,0.378069333,0.57659655,0.55131625,0.27161915,0.091514577,0.4005326,0.5013178,0.3546756,0.1750859,0.415978211,0.2007273,0.3172611,0.3502243,0.33795195,0.4463087,0.2547027,0.267373833,0.2498085,0.160041267,0.062663823,0.280057644,0.3412174,0.408214767,0.1891714,0.2373568,0.440641267,0.3158316,0.318650178,0.250170533,0.240831033,0.353304567,0.221034133,0.349032333,0.254216233,0.3829716,0.29476065,0.2738634,0.319772967,0.37692005,0.285186067,0.281958333,0.3520989,0.377246133,0.34284045,0.2987036,0.363244178,0.422957967,0.4073362,0.360114067,0.275760733,0.163696667,0.326655933,0.08462609,0.459127033,0.211966267,0.3548935,0.312877967,0.334876333,0.286839733,0.533109375,0.306432556,0.430006933,0.252685211,0.3611331,0.1957194,0.1623171,0.283728633,0.2677407,0.11532819,0.166993567,0.3667229,0.2431752,0.2796127,0.3383883,0.332204825,0.263033267,0.314731867,0.185810233,0.238422367,0.178009733,0.2564815,0.294447,0.307147933
1895.714,0.526882,0.296021567,0.3345589,0.281185322,0.378385167,0.3966114,0.37368145,0.305902267,0.103559567,0.2675271,0.190701167,0.3135101,0.5152982,0.228637575,0.343277692,0.3068815,0.362892944,0.183465233,0.45504145,0.3033355,0.283983289,0.231995033,0.3763172,0.346990367,0.2849082,0.46301375,0.676129333,0.2460561,0.264499967,0.220548867,0.279780333,0.205346567,0.156047667,0.4303468,0.375350267,0.456175267,0.393560433,0.229254775,0.2973333,0.337586467,0.1235074,0.375448067,0.892102067,0.081559743,0.464597267,0.1522651,0.145544733,0.17337235,0.3933621,0.2661626,0.057162023,0.441323333,0.2692084,0.29538185,0.377194033,0.57446675,0.55131665,0.27087405,0.090265417,0.400095933,0.50003915,0.3535765,0.1743851,0.415103133,0.20016945,0.3165302,0.3495518,0.33681855,0.445037833,0.2537205,0.266807667,0.249325833,0.1597414,0.061936657,0.279904122,0.340507767,0.406933767,0.18811715,0.236787233,0.4391223,0.314984067,0.317372367,0.249452367,0.240257,0.352686433,0.220518267,0.348198567,0.253449567,0.381600533,0.29427105,0.2735293,0.319329233,0.3759073,0.284326867,0.280825267,0.3515511,0.375776067,0.34302485,0.2979264,0.362246711,0.422349167,0.40611045,0.359380767,0.274811833,0.1634201,0.3253607,0.083864263,0.457560933,0.2117273,0.3535127,0.311656511,0.334065533,0.286835567,0.532085925,0.305089856,0.429241933,0.251047233,0.361289067,0.194896267,0.161644233,0.2829644,0.266292533,0.114774123,0.166727867,0.3662344,0.2419746,0.278281933,0.337379367,0.331850125,0.262223867,0.3131516,0.185713067,0.237710967,0.177490867,0.2555826,0.293527267,0.3053493
1897.643,0.5252428,0.295120267,0.332623767,0.281465178,0.377164333,0.395469389,0.37322475,0.305073267,0.103487833,0.266531033,0.189815867,0.3131264,0.514275375,0.22764895,0.342136842,0.305674675,0.362263644,0.182939667,0.45360055,0.302014567,0.282690256,0.231275333,0.374921667,0.346403067,0.283814133,0.462027017,0.674136,0.245488833,0.2637506,0.2197687,0.279044367,0.204477833,0.155574067,0.429105833,0.374753867,0.456312833,0.3924753,0.228549425,0.296417033,0.336440133,0.1231177,0.375420167,0.890114533,0.08042856,0.4635828,0.1512619,0.1450401,0.172629525,0.39220005,0.2650829,0.05583099,0.4399116,0.268230067,0.2943366,0.376265133,0.5722811,0.551166525,0.27002265,0.08907603,0.399489967,0.49982115,0.352467767,0.1736357,0.415138878,0.1995345,0.315851733,0.3489104,0.3355875,0.443836267,0.252681733,0.2662344,0.248878733,0.159438967,0.061182177,0.279693311,0.339770867,0.405575833,0.1871818,0.2362265,0.437558733,0.3138691,0.316178956,0.248863067,0.2395767,0.351995833,0.220057433,0.347386667,0.252630933,0.3803384,0.2936865,0.2731737,0.318959233,0.37496545,0.283390067,0.279562367,0.35094555,0.374294633,0.343083,0.2971918,0.361501244,0.4217605,0.40480165,0.358553567,0.2737724,0.1632382,0.323894333,0.083145657,0.456034633,0.211427933,0.3521146,0.310393856,0.333094933,0.2866584,0.531207,0.3039297,0.428499333,0.249628389,0.361494,0.1940745,0.160917533,0.2822191,0.2649399,0.114292777,0.166437567,0.36581025,0.2408604,0.276957167,0.336323933,0.33150485,0.2614001,0.311434333,0.185459333,0.2370124,0.1768274,0.2546181,0.2926042,0.303536667
1899.571,0.523588833,0.2943597,0.330674567,0.281202644,0.375924367,0.394442233,0.3723415,0.304451533,0.103465467,0.265638833,0.188932133,0.312723767,0.5133926,0.226749075,0.341364242,0.3044931,0.3613536,0.182375367,0.45218585,0.300784733,0.281638978,0.230623367,0.373495,0.345822867,0.282752933,0.461071558,0.672098533,0.244858867,0.262914833,0.2188509,0.278290567,0.2036925,0.154941433,0.4278648,0.3741609,0.456497233,0.391534167,0.22779415,0.2955186,0.335236567,0.1227527,0.375106533,0.888117933,0.07918417,0.4625808,0.15027555,0.144591033,0.17185335,0.3912605,0.26436485,0.054551753,0.438462967,0.2672632,0.293149,0.3752964,0.57019955,0.55115515,0.26916345,0.087934647,0.3988741,0.50028565,0.351467633,0.1729561,0.415295522,0.1989028,0.315203633,0.348294,0.33441135,0.442690133,0.251619767,0.2657271,0.248489867,0.159129,0.060431257,0.279552744,0.339035967,0.404209067,0.18627005,0.2356653,0.436372433,0.312727033,0.315188356,0.248296367,0.238740167,0.3513114,0.2196534,0.3465961,0.2518108,0.379138467,0.2932785,0.272825267,0.318627567,0.37401735,0.2824516,0.278213167,0.35019645,0.372873567,0.34311155,0.2965167,0.360208878,0.421147333,0.40336845,0.3576255,0.2727194,0.163180367,0.322328633,0.08250425,0.4545558,0.211075967,0.350550933,0.308725756,0.332183833,0.2862006,0.530387825,0.302464278,0.4277677,0.248706289,0.361706233,0.193278267,0.160219967,0.281511867,0.2637615,0.113798577,0.166129267,0.3654052,0.2398471,0.275606167,0.3351716,0.331163375,0.260487533,0.309587033,0.185275933,0.236331033,0.176051167,0.253635525,0.291676667,0.301813867
1901.5,0.521969133,0.293612267,0.3288371,0.280792389,0.374547033,0.3936035,0.3711952,0.303906667,0.103440067,0.264829767,0.188076133,0.312277933,0.512505025,0.225925225,0.340395067,0.30329645,0.360114111,0.181740767,0.450722825,0.299656233,0.280309122,0.229978,0.372020833,0.345269533,0.281741133,0.459989417,0.6699866,0.2441212,0.262005233,0.2178376,0.277527367,0.202860333,0.154198633,0.4266036,0.3734251,0.456558033,0.3906704,0.22705525,0.294674067,0.334113367,0.122426167,0.374722933,0.886098067,0.077848427,0.461568967,0.14923365,0.144240033,0.1710148,0.39030305,0.26378855,0.053165613,0.437012367,0.266337,0.29189825,0.374239733,0.5681588,0.551243025,0.2683063,0.08673369,0.398438467,0.50032005,0.350535933,0.1722812,0.414532311,0.1982823,0.314529267,0.3477678,0.33329065,0.441534733,0.250647933,0.265183233,0.248151967,0.158794333,0.05966492,0.279562411,0.338285633,0.4028084,0.1852493,0.2350717,0.435141467,0.311636867,0.314070867,0.2477729,0.237769967,0.3505826,0.219212733,0.345774567,0.250941567,0.377877133,0.2930503,0.272435967,0.3183228,0.37299865,0.2815027,0.276826967,0.34936625,0.3716078,0.3430457,0.2958704,0.358893711,0.420408467,0.4017746,0.356573367,0.2717679,0.163117567,0.320676833,0.08189262,0.4530955,0.210675733,0.348926933,0.307174289,0.3312715,0.285781233,0.52957955,0.300858278,0.426960267,0.247966233,0.3619446,0.192492367,0.159533267,0.280794133,0.262648933,0.11324636,0.165785867,0.3649856,0.23896035,0.274227867,0.333939067,0.33081845,0.2594672,0.3076303,0.185137867,0.235612833,0.1751271,0.252643875,0.290742267,0.3001273
1903.428,0.5203696,0.292863667,0.3271177,0.280396511,0.3731537,0.392332578,0.3699528,0.303410033,0.1033923,0.264097033,0.187263267,0.311899533,0.5115484,0.2251796,0.3392727,0.3021432,0.359262867,0.181002967,0.449273625,0.298649433,0.279315967,0.229401867,0.3705323,0.344728867,0.280760433,0.458512067,0.667919733,0.2432952,0.260998933,0.216698967,0.276774933,0.202016233,0.153479067,0.4253796,0.3727079,0.4563859,0.3898933,0.22625975,0.293867133,0.3330183,0.122119733,0.374457833,0.884219167,0.07649255,0.460557633,0.14825475,0.1439963,0.170182,0.38939875,0.26330485,0.051829473,0.435558733,0.265405967,0.29049695,0.373169467,0.5662848,0.551142925,0.2674268,0.08554734,0.398097367,0.4993485,0.3497051,0.1715469,0.413557589,0.197735,0.3137655,0.347364667,0.3321911,0.4403836,0.2496181,0.2646023,0.247890833,0.1584651,0.058908763,0.279541833,0.337544,0.401386067,0.18417945,0.234468867,0.434139567,0.3105608,0.312874744,0.2473981,0.236702833,0.3498232,0.2187856,0.344968933,0.2500782,0.3765917,0.29297145,0.272017933,0.3180325,0.372024,0.2805464,0.275475867,0.3484866,0.370399933,0.34273385,0.2952817,0.357448556,0.419611333,0.4000674,0.355412967,0.270832533,0.163016033,0.3190869,0.081333013,0.451744967,0.210248667,0.3473587,0.305612978,0.330165367,0.285498367,0.5288159,0.299457544,0.4260647,0.246620844,0.3621722,0.1917467,0.1588478,0.280119333,0.2615873,0.112629183,0.165409833,0.36469005,0.23813025,0.2729276,0.3327691,0.33049515,0.258404167,0.305651067,0.184895,0.234847733,0.174039967,0.251718175,0.2898131,0.2984588
1905.357,0.518742033,0.292115933,0.3254417,0.280059989,0.371743233,0.390253711,0.36868015,0.302951033,0.103334967,0.2634237,0.1864322,0.311594933,0.5105178,0.224551175,0.339003475,0.3009798,0.358469778,0.1802199,0.447853025,0.2976825,0.278489922,0.228957967,0.369027,0.344170067,0.279714567,0.457682958,0.6658427,0.242402867,0.2598584,0.215449467,0.2760185,0.201212667,0.152630933,0.4241331,0.371983567,0.4560451,0.3891514,0.2253668,0.2930141,0.331889167,0.121841533,0.3740993,0.882364667,0.07510638,0.459457833,0.1473777,0.143987133,0.16939455,0.3883883,0.26305615,0.05059401,0.4340518,0.264363667,0.28902405,0.372098167,0.5644057,0.5508688,0.2665642,0.084451107,0.397486933,0.49803925,0.348925367,0.1707696,0.412490189,0.1971209,0.312905233,0.346940367,0.3310648,0.4391702,0.248428333,0.264059733,0.247620933,0.1581414,0.05812243,0.279625256,0.336756,0.399910067,0.18320385,0.233830133,0.433264667,0.3095955,0.311479089,0.247054533,0.235490867,0.3489705,0.218421733,0.344118767,0.249188,0.375351433,0.2928369,0.271502333,0.317684533,0.3710203,0.279501567,0.274082933,0.3475058,0.369155833,0.34194705,0.2946842,0.355745756,0.418720133,0.39833825,0.354135467,0.269887467,0.1628572,0.317582533,0.08076219,0.450468833,0.2098196,0.3458253,0.304330211,0.3289835,0.2852202,0.52808375,0.297952344,0.425214,0.244763422,0.3622081,0.1910483,0.1581121,0.279419133,0.260580667,0.11200525,0.164986167,0.3644207,0.2374508,0.2716832,0.331696867,0.33016495,0.2573088,0.303661333,0.184559067,0.233995267,0.172871433,0.25085205,0.2888859,0.296953933
1907.285,0.517109067,0.2913218,0.323895533,0.280460022,0.370439733,0.388653544,0.36748935,0.3025415,0.103284133,0.2628121,0.185591267,0.311213,0.509427475,0.2240238,0.338438017,0.299821725,0.357483878,0.179439333,0.4463983,0.2968209,0.277664322,0.228565967,0.3674966,0.343594067,0.278613533,0.456269183,0.663752967,0.2414082,0.258600333,0.214116033,0.2752388,0.200400467,0.1514725,0.42291,0.371150933,0.4555114,0.3884059,0.224378975,0.292183233,0.330736767,0.1215996,0.373613033,0.880404833,0.07371376,0.458318033,0.1465629,0.14397917,0.168630075,0.38768165,0.2629571,0.04945652,0.432631933,0.263367333,0.28775525,0.370965067,0.5623987,0.55058615,0.26567495,0.08343869,0.396665967,0.49678335,0.348143467,0.17002475,0.411607667,0.19644145,0.312184933,0.346526733,0.3298921,0.437942933,0.247214367,0.2634634,0.2472658,0.1578112,0.0573011,0.2794581,0.335933033,0.3984664,0.18223345,0.2331775,0.432088667,0.3088672,0.309879211,0.246668467,0.234175033,0.348028767,0.218038767,0.343239,0.2482826,0.374057933,0.2926104,0.270921567,0.3172958,0.3700521,0.278383667,0.272694033,0.34637305,0.367966767,0.34091025,0.2941079,0.354283644,0.417672667,0.39657015,0.352781433,0.269126167,0.162673467,0.316158433,0.08017216,0.449311033,0.209400033,0.344325767,0.3033659,0.327963867,0.284774033,0.527334,0.2964733,0.424363333,0.243466733,0.362088867,0.190346333,0.157340067,0.2787124,0.2596516,0.111373533,0.164578333,0.3639922,0.2370085,0.270513267,0.3306747,0.329774075,0.2561451,0.301640833,0.184254967,0.2331096,0.1715903,0.25019195,0.287947067,0.295655367
1909.214,0.515501967,0.290477233,0.322571267,0.281097611,0.369208767,0.386914078,0.3662122,0.302095867,0.1032208,0.2622666,0.184775433,0.310744467,0.508240425,0.2235066,0.337342658,0.298649375,0.356714,0.1786393,0.44491125,0.2960665,0.277290233,0.2281994,0.365971533,0.342960767,0.277525233,0.4553202,0.661696133,0.240308267,0.257266267,0.212743867,0.2744382,0.199546733,0.150193567,0.4217179,0.370275933,0.454661633,0.387636067,0.223331875,0.291384767,0.3295319,0.121372433,0.3729276,0.878386733,0.072344767,0.457165467,0.1457151,0.143581147,0.167882625,0.38749915,0.26277695,0.048333093,0.431318633,0.2626025,0.28636435,0.369767433,0.5603592,0.55036215,0.2647425,0.082473913,0.3957423,0.49550885,0.347327967,0.1693406,0.411141867,0.19570925,0.311484133,0.3460827,0.32875675,0.436756533,0.246163,0.262809333,0.246910867,0.157460833,0.056463757,0.279400922,0.335063767,0.397037633,0.18122025,0.232496333,0.4307645,0.3081545,0.308615856,0.2462684,0.2328752,0.347014633,0.217615633,0.3423327,0.247358367,0.372725133,0.29233425,0.2702445,0.316841733,0.3691493,0.277202133,0.271374233,0.34509595,0.366795233,0.34013925,0.293534233,0.3529943,0.4165015,0.3947725,0.351337533,0.268400233,0.162410567,0.3148314,0.07953466,0.4482528,0.208894167,0.3428687,0.302623111,0.3270858,0.2843194,0.5266485,0.295241533,0.4235124,0.243735256,0.3618655,0.189650367,0.156556967,0.277976533,0.258855033,0.110693683,0.164158667,0.3635141,0.2366955,0.269451733,0.329704867,0.32935335,0.254914533,0.299647333,0.183914533,0.232261167,0.1701909,0.249783525,0.287010533,0.294514067
1911.142,0.5138209,0.289627033,0.321465133,0.281215833,0.3679777,0.386030722,0.3647172,0.301655133,0.1031408,0.261784267,0.183926833,0.310206567,0.50690335,0.2229946,0.336790683,0.297486375,0.355898456,0.177810233,0.4434819,0.295401967,0.277164056,0.227913867,0.364490433,0.342261967,0.2765989,0.454433075,0.6596856,0.239125467,0.255849067,0.211342933,0.273604967,0.1987707,0.148922433,0.420511033,0.369255767,0.4537024,0.386842567,0.222260525,0.290595833,0.328286833,0.1211515,0.372117867,0.876364067,0.07103141,0.455996333,0.1447971,0.143171727,0.1671454,0.38677295,0.2622244,0.04731173,0.430166067,0.261947767,0.28475285,0.368569033,0.55849565,0.549897125,0.2637195,0.08164217,0.394620933,0.4948449,0.3464014,0.1686194,0.411199156,0.19505165,0.310811667,0.345573867,0.3277081,0.4356967,0.245319333,0.262124433,0.246588133,0.157084433,0.0556171,0.279352122,0.334240967,0.395597067,0.18027885,0.231814467,0.4293455,0.307286567,0.307639211,0.2458408,0.231529333,0.3459634,0.2172846,0.341370733,0.246424567,0.371517567,0.29193845,0.2694842,0.3162905,0.36827565,0.2760682,0.270136333,0.3438209,0.365664533,0.3395723,0.292955167,0.351537278,0.415341667,0.39291425,0.349848267,0.267650833,0.161981033,0.313609367,0.078849183,0.4472178,0.208313733,0.341399267,0.301133233,0.326299133,0.283865767,0.526175825,0.294237344,0.422665133,0.243456467,0.361467767,0.1889877,0.155743433,0.277244667,0.2581759,0.10997524,0.163700733,0.3630252,0.2364369,0.2684678,0.328677567,0.32890645,0.2536761,0.2977011,0.1835136,0.231377067,0.168691433,0.249537775,0.2861109,0.2935766
