Wavenumber,SH54MI11,SH63MI02,WD71AMI01,SH63MI10,SH63MI39,WD23MI03A,SH01MI12B,CV09EMI05,FI38MI01B,OK14MI07,OK14MI12,AK96MI13,OK14MI01,OK14MI06C,Terry3MI04A,FI45MI02,AK96MI08,WD70MI03,WD35MI02,WD07MI01A,WD70MI01B,OK14MI09,SH58MI01,SH63MI34,SH01MI21,OK17MI05A,SH63MI22,FI45MI04A,JFL30AMI12,VS73MI02
1990.21,0.043988402818744,0.038948285666524085,0.02882300489131398,0.046963169973208596,0.04907452640753768,0.0018549972119065172,0.02660779818140213,0.020243974692638056,0.012618374447171697,0.049355009165606756,0.043486972870753204,0.049482816620463624,-0.014924868997320262,0.02195683012808597,0.02428056760839112,0.005663002901931502,0.039818827007820023,0.01430108781558681,-0.01160839628859578,0.03809883068273559,0.002013404355137305,0.04297678570025265,0.043008309653748966,0.023597131585132602,0.05365241799076964,0.04544256145913575,0.04914237888524986,-0.013909680822665693,0.01912281316247083,0.0012758417742491368
1992.139,0.04302260623920079,0.03782534905211771,0.027792078158394184,0.04582019183699018,0.048148261161302136,0.0009759199834683541,0.025944670614721277,0.019373820096204503,0.0112083546532097,0.04826419869409279,0.042311955821253994,0.04847509922109662,-0.015734254662200797,0.02104763477480076,0.023181625686951667,0.004817392069730142,0.038741726181441116,0.013554304092335157,-0.01201560514702854,0.037175629317055314,0.0009425102047791456,0.041629791704826336,0.04191540195230986,0.022510465754339487,0.052526753472111165,0.04451424458398878,0.04813260132116429,-0.014955211510734201,0.018240361556033535,0.00046934882805946265
1994.068,0.04208102975121847,0.03664526792972714,0.02678289461943939,0.044665473516040555,0.047237849211572536,9.635373841315742e-05,0.025272776541811925,0.01852763103702154,0.009803985010088204,0.04716373767599366,0.04125655401334202,0.04738133908293794,-0.01640184654211052,0.020151680130544025,0.022094925743905394,0.004079372454672436,0.037636890225820646,0.012838746586256444,-0.012460543005622993,0.036219124135530745,-0.0001496054384802492,0.04025461254389495,0.040869608317467276,0.021417629552664602,0.05143521179528665,0.04355610953634231,0.04717929639395743,-0.0160144844366501,0.017373108870038595,-0.0003574464579215175
1995.996,0.041153965706762496,0.035495040697413105,0.025809187683648316,0.043519234217396785,0.04631158396533694,-0.0007618529594099477,0.0245712047742504,0.017757450474342656,0.008363948802573254,0.046131152168876616,0.04028596697307496,0.04636357169397537,-0.01690670982264314,0.019328108028976,0.021042593161521957,0.00339224816320266,0.03654713267654233,0.012174020259720919,-0.013019989581268654,0.03526121963401277,-0.0012079208836774935,0.03890886534533411,0.03993232805829089,0.02031363223895369,0.050453801847541085,0.04255429515294193,0.046277489829914614,-0.016890861742117014,0.016522226449858513,-0.0012136819789173026
1997.924,0.040214873330735146,0.03436484931728115,0.02485960878533583,0.04236504954120773,0.045428996168658614,-0.0015986127856050247,0.02377158214721664,0.017008841963760013,0.006886224504155232,0.045162972571469395,0.03936753509336288,0.04532034982316821,-0.01738293286968534,0.018546159284507535,0.020010273472266513,0.0027410874055329715,0.03538253140123815,0.01147461913227027,-0.013683491297487582,0.03424583806376377,-0.0022697259051452368,0.03760743610808365,0.03907244063788523,0.019297222432501232,0.0492292868492778,0.04153085544954985,0.04541763541256863,-0.017750134974726606,0.01567348673462801,-0.00209547044482275
1999.853,0.03928709020123958,0.033285288441548405,0.023946608452362322,0.041222871872130085,0.04459487820836397,-0.0023825238874139454,0.02291941632043143,0.016272170193241953,0.005403089472575956,0.04423734728900425,0.038456209069586716,0.04432243528250511,-0.017837165565460278,0.017804679578915683,0.01902217532491207,0.0021815008072896824,0.0341797771886741,0.01073690565666946,-0.014462763369298137,0.03322391467254532,-0.0033081588808944185,0.036403294808065895,0.03833448531311201,0.018425317267653507,0.04799391658622104,0.04050417671144538,0.04456560816121491,-0.01862804574879423,0.014867286854996609,-0.0030175319731452765
2001.781,0.03835244307818425,0.03229764086188816,0.02306954524405866,0.040114254529102306,0.04373609057748609,-0.0031557290182880893,0.022065966228402678,0.015523837854023226,0.003846048809960787,0.04328038070762924,0.037571256703418654,0.04333836007177691,-0.0183386159434763,0.017108014580804687,0.018052133691953767,0.0015921628985664515,0.033006951328092324,0.009987618167139223,-0.015375108268112003,0.0322008368423323,-0.00433794906890389,0.03526047324479725,0.037724577257091774,0.017613981552269647,0.04703778662590391,0.03945525342612488,0.0436906846205567,-0.01952671732853717,0.014113283267937093,-0.0039586430653009985
2003.71,0.03738795392598576,0.031437110417169706,0.022240326930795973,0.03904471184131619,0.042890992591677723,-0.003906456849662843,0.02124347809626992,0.014804043222414048,0.0022854056294032647,0.04230638780477905,0.036725204343463685,0.042436661824946945,-0.018657247337197314,0.016454330961232166,0.01712533387349694,0.0010361689113998485,0.031940085541169935,0.00926478556659055,-0.016251586585562083,0.031146869023263857,-0.005305819566346237,0.03418361857023089,0.03719790487731839,0.016817595375161726,0.046060394154370854,0.038426050146259244,0.042845314117850614,-0.020315392025939516,0.013399133992939877,-0.004886452624490029
2005.638,0.03639126937542356,0.030669151723759835,0.021458854829394497,0.0379916232003126,0.042007151090428796,-0.004674300262629993,0.020442292015895924,0.014152125374925578,0.0007806006585701214,0.0412926438409949,0.03589796428159536,0.04157228034276286,-0.018828912815329335,0.015826857155428642,0.016218851478819764,0.0005137433839821348,0.031011529863332082,0.008511624325459433,-0.017094541364651827,0.030080447256253667,-0.00624638210064854,0.033101738926479274,0.036701486511933334,0.015962794841361178,0.04501150970212056,0.03742375943422466,0.04199522537022396,-0.020869622966074974,0.012644530448494506,-0.005834822447932292
2007.567,0.035350786008813334,0.02998618078831497,0.02072907626704884,0.036963882685433186,0.04105837982504637,-0.0054667516903559865,0.019690829335499316,0.013584593221981384,-0.0007005858052625113,0.040336941021672706,0.035125612401795875,0.040558302294139606,-0.019234696369192505,0.01523367339095516,0.01533685457896256,-8.779443318929214e-05,0.030092386766422966,0.007834851576262625,-0.01787567585526012,0.02909060327588514,-0.007115083709659797,0.032050802514026144,0.036224998164210154,0.015053096154863,0.04392617418141956,0.03644761916420633,0.04116159561650623,-0.021265611742500246,0.011879813336687084,-0.00678203161129573
